problem,cleared,virtual_time_s,mean_time_s,program_time_s,complete,stations_visited,measure,clear,failed_clear,fallback,strategy,seed,total,move_s,switch_s,measure_s,optical_s,laser_s,candidate_evaluations,deferred_targets,forced_targets,opportunistic_measures,safe_clear_points
4,16,7697.74806872929,481.1092542955806,0.12733639999350999,True,20,235,16,0,0,directional_tour_safe,310020,16,6239.74806872929,203.0,1175.0,48.0,32.0,0,0,0,0,16
4,11,10526.286896705004,956.9351724277276,0.15186050000193063,True,31,362,11,0,0,baseline,310021,11,8338.286896705007,323.0,1810.0,33.0,22.0,,,,,
4,11,10503.097293353816,954.8270266685287,0.08764699999301229,True,31,369,11,0,0,directional_tour,310021,11,8275.09729335382,328.0,1845.0,33.0,22.0,0,0,0,0,0
4,11,10467.426088484555,951.5841898622323,0.084252300002845,True,31,368,11,0,0,directional_tour_safe,310021,11,8244.426088484557,328.0,1840.0,33.0,22.0,0,0,0,0,11
4,10,11016.388673748286,1101.6388673748286,0.14823099999921396,True,31,362,10,0,0,baseline,310022,10,8834.38867374829,322.0,1810.0,30.0,20.0,,,,,
4,10,10734.189009781336,1073.4189009781335,0.081306099993526,True,31,367,10,0,0,directional_tour,310022,10,8521.189009781341,328.0,1835.0,30.0,20.0,0,0,0,0,0
4,10,10711.242767788382,1071.1242767788383,0.07928210000682157,True,31,367,10,0,0,directional_tour_safe,310022,10,8498.24276778839,328.0,1835.0,30.0,20.0,0,0,0,0,10
4,14,10126.665518257982,723.3332513041415,0.18021439999574795,True,31,273,31,17,3,baseline,310023,14,8407.665518257987,233.0,1365.0,93.0,28.0,,,,,
4,14,10084.399220391546,720.3142300279676,0.12135760000091977,True,31,302,17,3,1,directional_tour,310023,14,8234.399220391551,261.0,1510.0,51.0,28.0,0,0,0,0,0
4,14,10094.552891611067,721.0394922579334,0.28186590000404976,True,31,301,30,16,1,directional_tour_safe,310023,14,8210.552891611074,261.0,1505.0,90.0,28.0,0,0,0,0,13
4,15,9937.397553052711,662.4931702035141,0.26548459999321494,True,31,271,15,0,0,baseline,310024,15,8281.397553052713,226.0,1355.0,45.0,30.0,,,,,
4,15,9885.556501559571,659.0371001039714,0.11151170000084676,True,31,265,34,19,1,directional_tour,310024,15,8208.556501559577,220.0,1325.0,102.0,30.0,0,0,0,0,0
4,15,9598.954423190033,639.9302948793355,0.29302200001257006,True,31,265,15,0,1,directional_tour_safe,310024,15,7978.954423190035,220.0,1325.0,45.0,30.0,0,0,0,0,14
4,16,6485.587200701021,405.3492000438138,0.21802900001057424,True,14,189,16,0,0,baseline,310025,16,5299.587200701019,161.0,945.0,48.0,32.0,,,,,
4,16,10450.128594867714,653.1330371792321,0.1242249999922933,True,27,304,16,0,0,directional_tour,310025,16,8586.128594867718,264.0,1520.0,48.0,32.0,0,0,0,0,0
