candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
222,26,16,True,0,,10,1,0,32.0,shifted,paper,0.0,388.5134775965376,182,910.0,5046.215641544599,True,True,0,78.0,4,4,0.5291799999977229,15,random,1100010,27,13,150.0,0.0,16,6216.215641544602,0.5292555000050925
157,37,16,True,0,,21,2,0,32.0,shifted_origin,paper,0.0,420.3991503250182,186,930.0,5499.38640520029,True,True,0,111.0,2,4,0.6033534000016516,14,random,1100010,28,18,154.0,0.0,16,6726.386405200291,0.6034269999945536
157,25,14,True,0,,11,1,0,28.0,centered,paper,0.0,708.7252990539151,263,1315.0,8286.154186754811,True,True,0,75.0,2,4,0.45083400000294205,13,random,1100011,31,31,218.0,4661.812134822883,14,9922.154186754811,0.4508690999937244
151,51,14,True,0,,37,1,0,28.0,shifted,paper,1.1368683772161603e-13,611.5677643589855,247,1235.0,6936.948701025798,True,True,0,153.0,0,4,0.4189452999999048,13,random,1100011,27,27,209.0,3466.6599114346755,14,8561.948701025798,0.4190198000142118
144,51,14,True,0,,37,1,0,28.0,shifted_origin,paper,9.094947017729282e-13,664.7476656522641,252,1260.0,7653.467319131696,True,True,0,153.0,1,4,0.412791599999764,13,random,1100011,28,28,212.0,3466.6599114346764,14,9306.467319131698,0.4129534999956377
126,15,11,True,0,,4,1,0,22.0,centered,paper,5.684341886080802e-14,856.7954827236001,350,1750.0,7297.7503099596015,True,True,0,45.0,0,4,0.2764274000073783,10,random,1100012,31,31,310.0,1908.043676424858,11,9424.750309959602,0.2765192999941064
113,25,11,True,0,,14,1,0,22.0,shifted,paper,0.0,800.2256982570502,306,1530.0,6910.482680827552,True,True,0,75.0,2,4,0.3490744000009727,10,random,1100012,27,27,265.0,3397.7654308691717,11,8802.482680827552,0.3491168999898946
142,25,11,True,0,,14,1,0,22.0,shifted_origin,paper,0.0,823.0597765675107,335,1675.0,6984.657542242603,True,True,0,75.0,2,4,0.3639580000017304,10,random,1100012,28,28,297.0,724.7654308689525,11,9053.657542242618,0.3640748000034364
98,14,14,True,0,,0,0,0,28.0,centered,paper,1.1368683772161603e-13,730.1495316143494,267,1335.0,8594.093442600895,True,True,0,42.0,1,4,0.22494649999134708,14,random,1100013,31,31,223.0,4163.027168121744,14,10222.093442600892,0.22497440000006463
106,31,14,True,0,,17,2,0,28.0,shifted,paper,0.0,633.7616153121014,273,1365.0,7150.662614369418,True,True,0,93.0,2,4,0.30889770000067074,12,random,1100013,27,27,236.0,1743.266882525878,14,8872.66261436942,0.3090023000113433
