candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
201,15,15,True,0,,0,0,0,30.0,centered,paper,0.0,708.6943560556352,241,1205.0,9162.415340834528,True,True,0,45.0,3,4,0.4365090000064811,15,random,1400032,31,31,188.0,3029.1660234996407,15,10630.415340834528,0.4365344000107143
201,15,15,True,0,,0,0,0,30.0,compressed,paper,0.0,635.2436445697014,239,1195.0,8072.654668545521,True,True,0,45.0,3,4,0.5141929000092205,15,random,1400032,31,31,186.0,2537.933400815911,15,9528.65466854552,0.5142588000016985
203,57,16,True,0,,41,2,0,32.0,centered,paper,0.0,322.3960088415761,144,720.0,4117.336141465217,True,True,0,171.0,3,4,0.8522116999956779,14,random,1400033,31,10,118.0,0.0,16,5158.336141465217,0.8522913000051631
203,57,16,True,0,,41,2,0,32.0,compressed,paper,0.0,322.3960088415761,144,720.0,4117.336141465217,True,True,0,171.0,3,4,0.9740956999885384,14,random,1400033,31,10,118.0,0.0,16,5158.336141465217,0.9742065000027651
124,16,16,True,0,,0,0,0,32.0,centered,paper,9.094947017729282e-13,429.36852189802534,176,880.0,5764.896350368405,True,True,0,48.0,0,4,0.3559915999940131,16,random,1400034,31,16,145.0,0.0,16,6869.896350368405,0.3560777000093367
124,30,16,True,0,,14,1,0,32.0,compressed,paper,9.094947017729282e-13,436.4273961809843,181,905.0,5806.838338895749,True,True,0,90.0,0,4,0.5669023999944329,15,random,1400034,31,17,149.0,0.0,16,6982.838338895749,0.5670047000021441
89,10,10,True,0,,0,0,0,20.0,centered,paper,5.684341886080802e-14,1022.5415185076447,367,1835.0,8022.4151850764465,True,True,0,30.0,2,4,0.30921930000477005,10,random,1400035,31,31,318.0,6881.508039374074,10,10225.415185076447,0.3093411999871023
89,10,10,True,0,,0,0,0,20.0,compressed,paper,5.684341886080802e-14,917.182118272323,367,1835.0,6968.821182723228,True,True,0,30.0,2,4,0.26337110000895336,10,random,1400035,31,31,318.0,5827.914037020857,10,9171.82118272323,0.2634988999925554
197,15,15,True,0,,0,0,0,30.0,centered,paper,0.0,657.9977094795429,266,1330.0,8244.965642193143,True,True,0,45.0,2,4,0.44390179999754764,15,random,1400036,31,31,220.0,3887.9184734592973,15,9869.965642193143,0.44398240000009537
197,15,15,True,0,,0,0,0,30.0,compressed,paper,0.0,588.2847157568788,266,1330.0,7199.270736353181,True,True,0,45.0,2,4,0.4258091000083368,15,random,1400036,31,31,220.0,2842.223567619335,15,8824.27073635318,0.4259006999927806
165,11,11,True,0,,0,0,0,22.0,centered,paper,0.0,851.8647465067262,356,1780.0,7222.512211573988,True,True,0,33.0,3,4,0.3764194999967003,11,random,1400037,31,31,313.0,4660.595163963381,11,9370.512211573989,0.3765226999967126
165,11,11,True,0,,0,0,0,22.0,compressed,paper,0.0,756.0834735655245,356,1780.0,6168.918209220768,True,True,0,33.0,3,4,0.3632921999960672,11,random,1400037,31,31,313.0,3607.001161610163,11,8316.91820922077,0.36341340000217315
48,55,14,True,0,,41,2,0,28.0,centered,paper,0.0,726.1702126189696,275,1375.0,8366.38297666558,True,True,0,165.0,1,4,0.7024776999896858,12,random,1400038,31,31,232.0,4872.423429570556,14,10166.382976665574,0.7026302000012947
48,55,14,True,0,,41,2,0,28.0,compressed,paper,0.0,650.9134981651687,275,1375.0,7312.788974312365,True,True,0,165.0,1,4,0.694085900002392,12,random,1400038,31,31,232.0,3818.8294272173434,14,9112.788974312361,0.6942055000108667
103,20,10,True,0,,10,1,0,20.0,centered,paper,0.0,1023.0820598815493,388,1940.0,7866.820598815501,True,True,0,60.0,1,4,0.540627599999425,9,random,1400039,31,31,344.0,5306.862535109578,10,10230.820598815493,0.5407353000045987
103,20,10,True,0,,10,1,0,20.0,compressed,paper,0.0,929.5160790541131,388,1940.0,6931.160790541138,True,True,0,60.0,1,4,0.5368433999974513,9,random,1400039,31,31,344.0,4371.202726835216,10,9295.160790541131,0.5369522999972105
