candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
113,21,11,True,0,,10,2,0,22.0,centered,paper,2.842170943040401e-14,873.4579776376282,371,1855.0,7333.037754013912,True,True,0,63.0,0,4,0.6677849999978207,9,minus,1600012,31,31,335.0,4780.889225417151,11,9608.03775401391,0.6679059000016423
113,21,11,True,0,,10,2,0,22.0,compressed,paper,2.842170943040401e-14,777.6767046964268,371,1855.0,6279.443751660692,True,True,0,63.0,0,4,0.7096788000053493,9,minus,1600012,31,31,335.0,3727.295223063934,11,8554.443751660694,0.7098069999919971
109,96,12,True,0,,84,2,0,24.0,centered,paper,9.094947017729282e-13,873.8757998555008,371,1855.0,7990.509598266034,True,True,0,288.0,1,4,0.7439610000001267,10,minus,1600013,31,31,329.0,706.5743422994929,12,10486.50959826601,0.7440777999872807
109,96,12,True,0,,84,2,0,24.0,compressed,paper,9.094947017729282e-13,783.1991176223449,370,1850.0,6909.389411468157,True,True,0,288.0,1,4,0.6962135000067065,10,minus,1600013,31,31,327.0,687.9733909331662,12,9398.389411468139,0.6963601999887032
206,25,16,True,0,,9,2,0,32.0,centered,paper,0.0,615.2763311766417,267,1335.0,8177.421298826272,True,True,0,75.0,1,4,0.8454982999974163,14,minus,1600014,31,30,225.0,0.0,16,9844.421298826268,0.8456217000057222
206,23,16,True,0,,7,1,0,32.0,compressed,paper,0.0,527.7514978071125,257,1285.0,6841.023964913801,True,True,0,69.0,1,4,0.8433225000044331,15,minus,1600014,31,28,217.0,0.0,16,8444.0239649138,0.843445000005886
108,22,10,True,0,,12,2,0,20.0,centered,paper,2.2737367544323206e-13,997.1723829939981,382,1910.0,7635.723829939985,True,True,0,66.0,0,4,0.7570162000047276,8,minus,1600015,31,31,340.0,5436.911856242908,10,9971.723829939981,0.7571696999948472
108,22,10,True,0,,12,2,0,20.0,compressed,paper,2.2737367544323206e-13,891.8129827586766,382,1910.0,6582.129827586767,True,True,0,66.0,0,4,0.7709848999948008,8,minus,1600015,31,31,340.0,4383.317853889693,10,8918.129827586767,0.7711062000016682
166,33,15,True,0,,18,3,0,30.0,centered,paper,1.1368683772161603e-13,663.7054494016822,277,1385.0,8209.581741025238,True,True,0,99.0,1,4,1.2252538000029745,12,minus,1600016,31,31,232.0,3956.7903019804726,15,9955.581741025233,1.2253386999946088
166,33,15,True,0,,18,3,0,30.0,compressed,paper,1.1368683772161603e-13,597.6531881068302,277,1385.0,7218.797821602457,True,True,0,99.0,1,4,1.22727100001066,12,minus,1600016,31,31,232.0,2966.0063825576926,15,8964.797821602453,1.227382500001113
107,29,10,True,0,,19,3,0,20.0,centered,paper,1.8189894035458565e-12,990.1591331060429,432,2160.0,7240.59133106042,True,True,0,87.0,0,4,0.8413502999901539,7,minus,1600017,31,31,394.0,495.2450349240644,10,9901.591331060428,0.8415036000078544
108,31,10,True,0,,21,3,0,20.0,compressed,paper,0.0,906.4569235569182,433,2165.0,6392.5692355691845,True,True,0,93.0,1,4,0.833550399998785,7,minus,1600017,31,31,394.0,499.6619924504794,10,9064.569235569183,0.8336606999946525
94,60,14,True,0,,46,2,0,28.0,centered,paper,9.094947017729282e-13,736.2721519817353,316,1580.0,8247.810127744295,True,True,0,180.0,4,4,0.8918177000014111,12,minus,1600018,31,31,272.0,1948.4746478566685,14,10307.810127744295,0.8919394999975339
91,60,14,True,0,,46,2,0,28.0,compressed,paper,9.094947017729282e-13,650.7802014667776,315,1575.0,7055.922820534886,True,True,0,180.0,3,4,0.9084621000074549,12,minus,1600018,31,31,272.0,1372.2540565373038,14,9110.922820534886,0.9085887999972329
140,57,15,True,0,,42,1,0,30.0,centered,paper,5.684341886080802e-14,668.3804408787847,314,1570.0,7988.706613181789,True,True,0,171.0,2,4,0.7223246999928961,14,minus,1600019,31,31,266.0,1217.451862697897,15,10025.70661318177,0.722442600002978
152,57,15,True,0,,42,1,0,30.0,compressed,paper,5.684341886080802e-14,591.8392316753213,314,1570.0,6840.58847512984,True,True,0,171.0,1,4,0.7184071999945445,14,minus,1600019,31,31,266.0,825.6482240967971,15,8877.58847512982,0.7185271000053035
