candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
69,10,10,True,0,,0,0,0,20.0,centered,paper,0.0,964.2217502248002,396,1980.0,7253.217502248005,True,True,0,30.0,0,4,0.16985259999637492,10,plus,1300010,31,31,359.0,4674.766499904737,10,9642.217502248002,0.1699837999913143
100,10,10,True,0,,0,0,0,20.0,shifted,paper,4.547473508864641e-13,828.5475653170806,344,1720.0,6207.475653170803,True,True,0,30.0,3,4,0.24103220000688452,10,plus,1300010,27,27,308.0,3622.0077352252,10,8285.475653170806,0.24112429999513552
93,107,13,True,0,,94,4,0,26.0,centered,paper,0.0,816.0299821416835,367,1835.0,8097.389767841889,True,True,0,321.0,0,4,0.8433308999956353,9,plus,1300011,31,31,329.0,1265.0540207510148,13,10608.389767841885,0.8434501000010641
103,89,13,True,0,,76,3,0,26.0,shifted,paper,1.1368683772161603e-13,694.4612397108698,309,1545.0,6918.996116241305,True,True,0,267.0,2,4,0.7557432000030531,10,plus,1300011,27,27,271.0,2028.0032252712845,13,9027.996116241307,0.7558368000027258
151,125,13,True,0,,112,4,0,26.0,centered,paper,4.547473508864641e-13,820.431418491876,361,1805.0,8136.608440394412,True,True,0,375.0,0,4,0.9620662999950582,9,plus,1300012,31,31,323.0,1267.034430057096,13,10665.608440394388,0.9622136999969371
58,35,13,True,0,,22,1,0,26.0,shifted,paper,0.0,680.2636320217246,326,1630.0,6785.427216282418,True,True,0,105.0,1,4,0.34225319999677595,12,plus,1300012,27,27,297.0,695.652418564534,13,8843.42721628242,0.3425820999982534
89,47,11,True,0,,36,1,0,22.0,centered,paper,0.0,885.1595071133285,411,2055.0,7143.754578246604,True,True,0,141.0,1,4,0.41446020000148565,10,plus,1300013,31,31,375.0,1929.3148739982353,11,9736.754578246613,0.41477109999686945
72,21,11,True,0,,10,1,0,22.0,shifted,paper,9.094947017729282e-13,782.7285372184615,341,1705.0,6513.013909403079,True,True,0,63.0,2,4,0.3494398999901023,10,plus,1300013,27,27,307.0,2201.48757516558,11,8610.013909403076,0.3497016000037547
144,71,13,True,0,,58,3,0,26.0,centered,paper,0.0,785.5707823875252,357,1785.0,7874.420171037828,True,True,0,213.0,2,4,0.8561741999874357,10,plus,1300014,31,31,314.0,2104.6786179153123,13,10212.420171037827,0.8563641999935498
100,27,13,True,0,,14,1,0,26.0,shifted,paper,2.2737367544323206e-13,677.7386359100414,277,1385.0,7077.602266830534,True,True,0,81.0,1,4,0.4280360999982804,12,plus,1300014,27,27,241.0,1808.7639697697596,13,8810.602266830538,0.4281546999991406
42,20,11,True,0,,9,3,0,22.0,centered,paper,0.0,892.2362878979246,393,1965.0,7410.5991668771685,True,True,0,60.0,0,4,0.5935513000003994,8,plus,1300015,31,31,357.0,1199.32859835405,11,9814.599166877171,0.5936490000021877
82,12,11,True,0,,1,1,0,22.0,shifted,paper,4.547473508864641e-13,818.6311278747681,341,1705.0,6939.942406622447,True,True,0,36.0,1,4,0.2947868000046583,10,plus,1300015,27,27,302.0,148.95784684021964,11,9004.94240662245,0.29487569999764673
109,54,13,True,0,,41,2,0,26.0,centered,paper,5.684341886080802e-14,730.0346941120699,329,1645.0,7367.45102345691,True,True,0,162.0,0,4,0.6374760000035167,11,plus,1300016,31,31,290.0,3481.106801895585,13,9490.45102345691,0.6375808000011602
