problem,cleared,virtual_time_s,mean_time_s,program_time_s,complete,stations_visited,measure,clear,failed_clear,fallback,strategy,seed,total,move_s,switch_s,measure_s,optical_s,laser_s,candidate_evaluations,deferred_targets,forced_targets,opportunistic_measures,safe_clear_points
4,10,10631.43483070321,1063.143483070321,0.5635639999964042,True,31,374,10,0,0,route,310002,10,8381.434830703214,330.0,1870.0,30.0,20.0,382,0,0,0,0
4,10,10617.009218122592,1061.7009218122591,0.5645437999919523,True,31,374,10,0,0,safe,310002,10,8367.009218122592,330.0,1870.0,30.0,20.0,382,0,0,0,10
4,10,10349.93216297095,1034.993216297095,0.5746331999980612,True,31,396,10,0,0,joint,310002,10,7964.932162970954,355.0,1980.0,30.0,20.0,369,10,6,19,0
4,10,10326.593683961815,1032.6593683961814,0.5217413000063971,True,31,395,10,0,0,joint_safe,310002,10,7946.59368396182,355.0,1975.0,30.0,20.0,357,10,6,19,10
4,14,11136.38642025635,795.4561728754536,0.26113660000555683,True,31,304,14,0,0,baseline,310003,14,9292.38642025635,254.0,1520.0,42.0,28.0,,,,,
4,14,10679.268026539372,762.8048590385266,0.4235216999950353,True,31,303,43,29,2,local,310003,14,8753.268026539365,254.0,1515.0,129.0,28.0,524,0,0,0,0
4,14,10436.636868153475,745.4740620109625,0.6826560999907088,True,31,300,40,26,1,route,310003,14,8539.636868153475,249.0,1500.0,120.0,28.0,538,0,0,0,0
4,14,10522.23168238721,751.5879773133721,0.8755382999952417,True,31,300,66,52,1,safe,310003,14,8547.23168238721,249.0,1500.0,198.0,28.0,538,0,0,0,13
4,14,10974.165699929465,783.8689785663903,0.6697809000033885,True,31,302,50,36,2,joint,310003,14,9027.165699929466,259.0,1510.0,150.0,28.0,498,14,7,24,0
4,14,10863.746431031446,775.9818879308176,0.9189813999983016,True,31,302,52,38,2,joint_safe,310003,14,8910.746431031455,259.0,1510.0,156.0,28.0,498,14,7,24,12
4,14,9557.371098825095,682.6693642017925,0.19777839999005664,True,31,269,14,0,0,baseline,310004,14,7910.371098825099,232.0,1345.0,42.0,28.0,,,,,
4,14,9389.37353729043,670.6695383778879,0.3869833000062499,True,31,277,32,18,1,local,310004,14,7648.37353729043,232.0,1385.0,96.0,28.0,480,0,0,0,0
4,14,10018.637390890197,715.6169564921569,0.7140367999963928,True,31,292,14,0,0,route,310004,14,8240.637390890195,248.0,1460.0,42.0,28.0,459,0,0,0,0
4,14,10002.95342436294,714.4966731687815,0.7455878999899141,True,31,287,94,80,2,safe,310004,14,8014.953424362954,243.0,1435.0,282.0,28.0,487,0,0,0,12
4,14,10011.41258280218,715.1008987715843,0.46397530000831466,True,31,325,32,18,1,joint,310004,14,7976.412582802181,286.0,1625.0,96.0,28.0,390,14,6,20,0
4,14,10272.991717186726,733.7851226561946,0.8176720999908866,True,31,324,88,74,1,joint_safe,310004,14,8074.991717186725,286.0,1620.0,264.0,28.0,378,14,6,20,13
4,12,10227.654940176406,852.3045783480338,0.14686939999228343,True,31,359,12,0,0,baseline,310005,12,8045.654940176408,327.0,1795.0,36.0,24.0,,,,,
4,12,10796.758524559908,899.729877046659,0.3437478999985615,True,31,368,107,95,1,local,310005,12,8284.75852455991,327.0,1840.0,321.0,24.0,401,0,0,0,0
4,12,9328.312062465413,777.3593385387844,0.4390298999933293,True,31,373,12,0,0,route,310005,12,7070.312062465414,333.0,1865.0,36.0,24.0,380,0,0,0,0
4,12,9310.459123592469,775.8715936327058,0.5088824999984354,True,31,374,12,0,0,safe,310005,12,7047.459123592469,333.0,1870.0,36.0,24.0,392,0,0,0,12
4,12,10330.126754571145,860.8438962142621,0.48578999999153893,True,31,409,121,109,2,joint,310005,12,7523.126754571144,375.0,2045.0,363.0,24.0,316,12,5,17,0
4,12,9503.309079092765,791.9424232577304,0.727156399996602,True,31,409,35,23,2,joint_safe,310005,12,6954.309079092766,375.0,2045.0,105.0,24.0,316,12,5,17,10
4,16,7870.420217615495,491.90126360096843,0.2934307999967132,True,20,219,16,0,0,baseline,310006,16,6513.420217615493,182.0,1095.0,48.0,32.0,,,,,
4,16,8022.729302209406,501.4205813880879,0.48867509998672176,True,20,225,112,96,2,local,310006,16,6347.729302209407,182.0,1125.0,336.0,32.0,649,0,0,0,0
4,16,9465.675452520472,591.6047157825295,0.7048638000123901,True,23,266,140,124,3,route,310006,16,7455.675452520448,228.0,1330.0,420.0,32.0,554,0,0,0,0
4,16,9375.032143597055,585.9395089748159,1.1461191999987932,True,23,268,148,132,4,safe,310006,16,7331.032143597036,228.0,1340.0,444.0,32.0,587,0,0,0,12
4,16,10694.992055685982,668.4370034803738,0.6617441999987932,True,20,244,238,222,4,joint,310006,16,8510.992055685985,218.0,1220.0,714.0,32.0,423,16,9,38,0
4,16,9718.50442288728,607.406526430455,1.4319569000072079,True,20,244,177,161,4,joint_safe,310006,16,7717.504422887279,218.0,1220.0,531.0,32.0,423,16,9,38,12
4,10,10864.82207164014,1086.482207164014,0.15210979999392293,True,31,391,13,3,1,baseline,310007,10,8499.82207164014,351.0,1955.0,39.0,20.0,,,,,
4,10,10468.716665470105,1046.8716665470106,0.2904015999956755,True,31,391,13,3,1,local,310007,10,8103.716665470108,351.0,1955.0,39.0,20.0,342,0,0,0,0
4,10,10040.870394433172,1004.0870394433172,0.505427600000985,True,31,407,10,0,0,route,310007,10,7587.870394433172,368.0,2035.0,30.0,20.0,323,0,0,0,0
4,10,10026.918843212943,1002.6918843212943,0.5187739999964833,True,31,407,10,0,0,safe,310007,10,7573.918843212943,368.0,2035.0,30.0,20.0,323,0,0,0,10
4,10,10584.711307831878,1058.4711307831878,0.42774469999130815,True,31,405,10,0,0,joint,310007,10,8139.711307831879,370.0,2025.0,30.0,20.0,318,10,6,20,0
4,10,10565.54746685667,1056.554746685667,0.41850839999096934,True,31,405,10,0,0,joint_safe,310007,10,8120.5474668566685,370.0,2025.0,30.0,20.0,318,10,6,20,10
4,13,9556.930551828622,735.1485039868171,0.19974929999443702,True,31,309,13,0,0,baseline,310008,13,7674.930551828621,272.0,1545.0,39.0,26.0,,,,,
4,13,9428.433881398234,725.2641447229411,0.35057059999962803,True,31,314,13,0,0,local,310008,13,7521.433881398231,272.0,1570.0,39.0,26.0,425,0,0,0,0
4,13,10102.59922842098,777.1230175708447,0.6421622000052594,True,31,293,55,42,1,route,310008,13,8196.599228420982,250.0,1465.0,165.0,26.0,443,0,0,0,0
4,13,9350.298486403866,719.2537297233744,0.6921274000051199,True,31,291,13,0,0,safe,310008,13,7583.298486403869,247.0,1455.0,39.0,26.0,447,0,0,0,13
4,13,10118.591294439899,778.3531764953768,0.513694299996132,True,31,360,81,68,3,joint,310008,13,7725.591294439879,324.0,1800.0,243.0,26.0,392,13,5,20,0
4,13,10487.087507404685,806.6990390311296,0.947456100009731,True,31,360,158,145,3,joint_safe,310008,13,7863.087507404643,324.0,1800.0,474.0,26.0,392,13,5,20,10
4,10,10297.29938155892,1029.729938155892,0.17188809999788646,True,31,419,10,0,0,baseline,310009,10,7775.299381558922,377.0,2095.0,30.0,20.0,,,,,
4,10,10692.122155550416,1069.2122155550417,0.3230809000087902,True,31,418,99,89,3,local,310009,10,7908.122155550413,377.0,2090.0,297.0,20.0,380,0,0,0,0
4,10,11139.818886083662,1113.9818886083663,0.5447821999987355,True,31,402,108,98,3,route,310009,10,8426.818886083664,359.0,2010.0,324.0,20.0,382,0,0,0,0
4,10,11682.935277748378,1168.293527774838,1.1509565000014845,True,31,402,222,212,3,safe,310009,10,8627.935277748391,359.0,2010.0,666.0,20.0,383,0,0,0,7
4,10,11472.428743269766,1147.2428743269766,0.5046609999990324,True,31,385,132,122,2,joint,310009,10,8781.428743269767,350.0,1925.0,396.0,20.0,323,10,4,16,0
4,10,10895.836603175807,1089.5836603175808,0.9552780999947572,True,31,385,85,75,2,joint_safe,310009,10,8345.83660317581,350.0,1925.0,255.0,20.0,323,10,4,16,8
4,11,10701.885850010507,972.8987136373188,0.1214375999988988,True,31,400,31,20,2,baseline,310010,11,8220.885850010505,366.0,2000.0,93.0,22.0,,,,,
4,11,10681.23473243232,971.0213393120291,0.35817320000205655,True,31,405,50,39,3,local,310010,11,8118.234732432314,366.0,2025.0,150.0,22.0,371,0,0,0,0
4,11,10239.191422499642,930.8355838636038,0.47847770000225864,True,31,390,50,39,3,route,310010,11,7766.191422499646,351.0,1950.0,150.0,22.0,371,0,0,0,0
4,11,10041.217640754656,912.8379673413324,0.5802116999984719,True,31,415,53,42,2,safe,310010,11,7411.217640754654,374.0,2075.0,159.0,22.0,388,0,0,0,9
4,11,9713.580788729965,883.0527989754514,0.4084951999975601,True,31,424,17,6,1,joint,310010,11,7130.580788729968,390.0,2120.0,51.0,22.0,285,11,1,10,0
4,11,9747.404395254536,886.1276722958669,0.453978499994264,True,31,424,23,12,1,joint_safe,310010,11,7146.404395254538,390.0,2120.0,69.0,22.0,285,11,1,10,10
4,10,10166.867520150932,1016.6867520150932,0.16177829999651294,True,31,387,10,0,0,baseline,310011,10,7835.867520150929,346.0,1935.0,30.0,20.0,,,,,
4,10,9832.11269117164,983.211269117164,0.2501094000035664,True,31,388,16,6,2,local,310011,10,7478.11269117164,346.0,1940.0,48.0,20.0,363,0,0,0,0
4,10,9902.15848011765,990.215848011765,0.44834859999537,True,31,382,18,8,2,route,310011,10,7576.158480117654,342.0,1910.0,54.0,20.0,339,0,0,0,0
4,10,9962.658031003488,996.2658031003488,0.4341220000060275,True,31,382,26,16,2,safe,310011,10,7612.65803100349,342.0,1910.0,78.0,20.0,339,0,0,0,8
4,10,11859.995522648485,1185.9995522648485,0.41901559999678284,True,31,375,147,137,3,joint,310011,10,9183.995522648465,340.0,1875.0,441.0,20.0,354,10,6,22,0
4,10,11763.515557639046,1176.3515557639046,0.9869427000085125,True,31,373,209,199,3,joint_safe,310011,10,8915.51555763902,336.0,1865.0,627.0,20.0,378,10,5,19,7
4,13,11242.56475047206,864.8126731132354,0.242721899994649,True,31,300,21,8,1,baseline,310012,13,9401.564750472065,252.0,1500.0,63.0,26.0,,,,,
4,13,10494.674021146526,807.2826170112712,0.3634650000021793,True,31,298,35,22,1,local,310012,13,8621.674021146528,252.0,1490.0,105.0,26.0,478,0,0,0,0
4,13,9980.85525705129,767.758096696253,0.6765318000107072,True,31,316,13,0,0,route,310012,13,8067.855257051291,268.0,1580.0,39.0,26.0,495,0,0,0,0
4,13,9917.157542385616,762.8582724912012,0.6239514000044437,True,31,316,13,0,0,safe,310012,13,8004.157542385617,268.0,1580.0,39.0,26.0,495,0,0,0,13
4,13,10104.390995544192,777.2608458110917,0.5111392999970121,True,31,355,35,22,1,joint,310012,13,7883.390995544198,315.0,1775.0,105.0,26.0,389,13,7,22,0
4,13,10100.020942816793,776.9246879089841,0.72774259999278,True,31,355,47,34,1,joint_safe,310012,13,7843.020942816799,315.0,1775.0,141.0,26.0,389,13,7,22,12
4,15,10839.401552353904,722.6267701569269,0.2843312000040896,True,31,300,15,0,0,baseline,310013,15,9009.4015523539,255.0,1500.0,45.0,30.0,,,,,
4,15,10880.85252136627,725.3901680910847,0.4303721000032965,True,31,306,103,88,2,local,310013,15,8756.852521366269,255.0,1530.0,309.0,30.0,614,0,0,0,0
4,15,11594.127136300782,772.9418090867188,0.7147240999911446,True,31,290,198,183,3,route,310013,15,9279.127136300778,241.0,1450.0,594.0,30.0,579,0,0,0,0
4,15,10578.25398151557,705.2169321010381,0.7146276999992551,True,31,274,17,2,1,safe,310013,15,8906.253981515574,221.0,1370.0,51.0,30.0,618,0,0,0,14
4,15,10470.406722515589,698.0271148343726,0.5846242999978131,True,31,316,45,30,3,joint,310013,15,8447.40672251559,278.0,1580.0,135.0,30.0,458,15,10,33,0
4,15,10559.289137422147,703.9526091614765,0.8723880000034114,True,31,317,84,69,2,joint_safe,310013,15,8414.289137422149,278.0,1585.0,252.0,30.0,461,15,10,33,13
4,10,10299.313560803676,1029.9313560803676,0.1536974999908125,True,31,360,10,0,0,baseline,310014,10,8126.3135608036755,323.0,1800.0,30.0,20.0,,,,,
4,10,10009.554765505758,1000.9554765505758,0.3026917999959551,True,31,363,10,0,0,local,310014,10,7821.554765505758,323.0,1815.0,30.0,20.0,309,0,0,0,0
4,10,9726.37216867442,972.6372168674419,0.4976060999906622,True,31,361,10,0,0,route,310014,10,7548.372168674421,323.0,1805.0,30.0,20.0,285,0,0,0,0
4,10,9719.500363664385,971.9500363664386,0.4867728000099305,True,31,362,10,0,0,safe,310014,10,7536.500363664387,323.0,1810.0,30.0,20.0,297,0,0,0,10
4,10,9523.701691420121,952.3701691420122,0.4363641999952961,True,31,385,10,0,0,joint,310014,10,7196.70169142012,352.0,1925.0,30.0,20.0,195,10,1,13,0
4,10,9537.149656904006,953.7149656904006,0.5215720999985933,True,31,385,10,0,0,joint_safe,310014,10,7210.1496569040055,352.0,1925.0,30.0,20.0,195,10,1,13,10
4,15,10514.253448197103,700.9502298798069,0.31630850001238286,True,31,288,15,0,0,baseline,310015,15,8754.253448197103,245.0,1440.0,45.0,30.0,,,,,
4,15,10599.256937110375,706.6171291406916,0.42203990000416525,True,31,291,72,57,2,local,310015,15,8653.256937110378,245.0,1455.0,216.0,30.0,535,0,0,0,0
4,15,11902.915659447108,793.5277106298072,0.6915909999952419,True,31,305,149,134,4,route,310015,15,9646.915659447108,254.0,1525.0,447.0,30.0,611,0,0,0,0
4,15,11704.545157447814,780.3030104965209,1.1154225000063889,True,31,304,166,151,4,safe,310015,15,9402.54515744782,254.0,1520.0,498.0,30.0,599,0,0,0,11
4,15,11220.173287416495,748.011552494433,0.6317488999920897,True,31,287,106,91,4,joint,310015,15,9188.173287416499,249.0,1435.0,318.0,30.0,422,15,8,29,0
4,15,11337.462271712842,755.8308181141895,0.8093744999932824,True,31,287,148,133,4,joint_safe,310015,15,9179.462271712846,249.0,1435.0,444.0,30.0,422,15,8,29,11
4,10,10438.69617019177,1043.869617019177,0.17482129999552853,True,31,394,10,0,0,baseline,310016,10,8064.696170191769,354.0,1970.0,30.0,20.0,,,,,
4,10,10079.26892699796,1007.926892699796,0.36450429999968037,True,31,398,12,2,1,local,310016,10,7679.268926997961,354.0,1990.0,36.0,20.0,391,0,0,0,0
4,10,10560.610703836275,1056.0610703836276,0.44078029999218415,True,31,398,85,75,3,route,310016,10,7935.610703836284,360.0,1990.0,255.0,20.0,324,0,0,0,0
4,10,10952.73039659164,1095.273039659164,0.9137739000143483,True,31,398,161,151,3,safe,310016,10,8099.730396591663,360.0,1990.0,483.0,20.0,324,0,0,0,7
4,10,11885.140400804505,1188.5140400804505,0.5705336999963038,True,31,396,100,90,3,joint,310016,10,9231.140400804508,354.0,1980.0,300.0,20.0,401,10,6,18,0
4,10,11416.895017518285,1141.6895017518286,0.7481315000040922,True,31,396,59,49,3,joint_safe,310016,10,8885.895017518289,354.0,1980.0,177.0,20.0,401,10,6,18,7
4,10,10288.21737088935,1028.821737088935,0.15966659999685362,True,31,365,10,0,0,baseline,310017,10,8084.217370889347,329.0,1825.0,30.0,20.0,,,,,
4,10,10224.614675262714,1022.4614675262713,0.2523501999967266,True,31,369,27,17,1,local,310017,10,7949.614675262713,329.0,1845.0,81.0,20.0,331,0,0,0,0
4,10,10157.03376021642,1015.703376021642,0.4420057999959681,True,31,387,48,38,2,route,310017,10,7710.033760216419,348.0,1935.0,144.0,20.0,338,0,0,0,0
4,10,10618.802535123565,1061.8802535123564,0.8084218000003602,True,31,387,130,120,2,safe,310017,10,7925.802535123569,348.0,1935.0,390.0,20.0,338,0,0,0,8
4,10,10007.724103855886,1000.7724103855886,0.41793999999936204,True,31,377,10,0,0,joint,310017,10,7733.724103855886,339.0,1885.0,30.0,20.0,297,10,7,21,0
4,10,9985.868540842544,998.5868540842545,0.38871949999884237,True,31,377,10,0,0,joint_safe,310017,10,7711.868540842545,339.0,1885.0,30.0,20.0,297,10,7,21,10
4,14,10717.452329445163,765.5323092460831,0.217747300004703,True,31,281,14,0,0,baseline,310018,14,9006.452329445166,236.0,1405.0,42.0,28.0,,,,,
4,14,9887.823961398675,706.2731400999054,0.37737670000933576,True,31,284,15,1,1,local,310018,14,8158.823961398675,236.0,1420.0,45.0,28.0,536,0,0,0,0
4,14,10022.491943554587,715.8922816824705,0.6031519999960437,True,31,286,15,1,1,route,310018,14,8283.491943554585,236.0,1430.0,45.0,28.0,560,0,0,0,0
4,14,10004.006505674271,714.5718932624479,0.5736628000013297,True,31,287,16,2,1,safe,310018,14,8257.006505674271,236.0,1435.0,48.0,28.0,572,0,0,0,13
4,14,10697.553479666873,764.110962833348,0.4725287999899592,True,31,304,70,56,3,joint,310018,14,8675.553479666876,264.0,1520.0,210.0,28.0,448,14,11,34,0
4,14,10330.010619606732,737.8579014004808,0.8190273999935016,True,31,304,58,44,3,joint_safe,310018,14,8344.010619606734,264.0,1520.0,174.0,28.0,448,14,11,34,11
4,12,10451.360410936373,870.9467009113645,0.17768740000610705,True,31,324,12,0,0,baseline,310019,12,8492.360410936375,279.0,1620.0,36.0,24.0,,,,,
4,12,9987.526765998653,832.2938971665544,0.2674747999990359,True,31,323,38,26,2,local,310019,12,7955.526765998653,279.0,1615.0,114.0,24.0,443,0,0,0,0
4,12,10642.11629785309,886.8430248210908,0.5204333000001498,True,31,344,56,44,3,route,310019,12,8434.116297853094,296.0,1720.0,168.0,24.0,510,0,0,0,0
4,12,10902.316812455607,908.5264010379673,0.7429113999969559,True,31,343,114,102,3,safe,310019,12,8525.31681245561,296.0,1715.0,342.0,24.0,498,0,0,0,9
4,12,11063.791531887648,921.982627657304,0.43267010001000017,True,31,349,94,82,4,joint,310019,12,8704.79153188765,308.0,1745.0,282.0,24.0,445,12,9,28,0
4,12,11864.21121581761,988.6842679848008,0.9663776999950642,True,31,349,224,212,4,joint_safe,310019,12,9115.211215817608,308.0,1745.0,672.0,24.0,445,12,9,28,8
4,16,6538.940314422001,408.6837696513751,0.22011229999770876,True,18,202,16,0,0,baseline,310020,16,5275.940314422002,173.0,1010.0,48.0,32.0,,,,,
4,16,7440.708187893647,465.04426174335293,0.3758919999963837,True,18,207,155,139,4,local,310020,16,5735.708187893645,173.0,1035.0,465.0,32.0,563,0,0,0,0
4,16,7271.280813073964,454.45505081712275,0.5918846999993548,True,20,223,16,0,1,route,310020,16,5887.280813073962,189.0,1115.0,48.0,32.0,513,0,0,0,0
4,16,7226.591907986937,451.6619942491836,0.66952689999016,True,20,223,16,0,1,safe,310020,16,5842.591907986935,189.0,1115.0,48.0,32.0,513,0,0,0,15
4,16,9518.9683488516,594.935521803225,0.5826492000051076,True,20,228,127,111,2,joint,310020,16,7770.968348851605,195.0,1140.0,381.0,32.0,528,16,14,42,0
4,16,9335.89258895988,583.4932868099925,0.883218000002671,True,20,226,136,120,2,joint_safe,310020,16,7570.892588959879,195.0,1130.0,408.0,32.0,504,16,14,42,14
4,11,10526.286896705004,956.9351724277276,0.1498281000094721,True,31,362,11,0,0,baseline,310021,11,8338.286896705007,323.0,1810.0,33.0,22.0,,,,,
4,11,10534.683938758197,957.6985398871088,0.24323330000333954,True,31,365,77,66,3,local,310021,11,8133.6839387581995,323.0,1825.0,231.0,22.0,414,0,0,0,0
4,11,10945.20668684108,995.0187897128254,0.4046858999936376,True,31,362,134,123,4,route,310021,11,8392.206686841086,319.0,1810.0,402.0,22.0,402,0,0,0,0
4,11,10590.700416555663,962.7909469596057,0.8272930999955861,True,31,362,122,111,4,safe,310021,11,8073.700416555665,319.0,1810.0,366.0,22.0,402,0,0,0,7
4,11,10311.787287203291,937.4352079275719,0.506825000004028,True,31,371,79,68,3,joint,310021,11,7862.787287203293,335.0,1855.0,237.0,22.0,365,11,4,18,0
4,11,11071.667039024373,1006.5151853658521,0.8411610000039218,True,31,371,199,188,4,joint_safe,310021,11,8262.667039024378,335.0,1855.0,597.0,22.0,365,11,4,18,7
4,10,11016.388673748286,1101.6388673748286,0.1516639000037685,True,31,362,10,0,0,baseline,310022,10,8834.38867374829,322.0,1810.0,30.0,20.0,,,,,
4,10,10832.572951808419,1083.257295180842,0.32390839999425225,True,31,367,34,24,1,local,310022,10,8557.572951808417,318.0,1835.0,102.0,20.0,459,0,0,0,0
4,10,10174.39364493244,1017.4393644932439,0.596592400004738,True,31,367,34,24,1,route,310022,10,7899.393644932439,318.0,1835.0,102.0,20.0,459,0,0,0,0
4,10,10657.857200299719,1065.7857200299718,0.9502493000036338,True,31,369,122,112,2,safe,310022,10,8102.857200299723,324.0,1845.0,366.0,20.0,411,0,0,0,8
4,10,10981.456710127386,1098.1456710127386,0.5123568999988493,True,31,382,42,32,1,joint,310022,10,8580.456710127391,345.0,1910.0,126.0,20.0,329,10,6,20,0
4,10,11206.053979950902,1120.6053979950902,0.7658830000000307,True,31,382,74,64,1,joint_safe,310022,10,8709.053979950908,345.0,1910.0,222.0,20.0,329,10,6,20,9
4,14,10126.665518257982,723.3332513041415,0.24272379999456462,True,31,273,31,17,3,baseline,310023,14,8407.665518257987,233.0,1365.0,93.0,28.0,,,,,
4,14,10398.787941881736,742.7705672772669,0.35794950000126846,True,31,295,44,30,3,local,310023,14,8510.787941881737,253.0,1475.0,132.0,28.0,472,0,0,0,0
4,14,10827.921699211822,773.4229785151301,0.5566177000000607,True,31,332,81,67,4,route,310023,14,8612.921699211829,284.0,1660.0,243.0,28.0,542,0,0,0,0
4,14,10727.886616012158,766.2776154294398,1.0356265000009444,True,31,332,113,99,4,safe,310023,14,8416.886616012165,284.0,1660.0,339.0,28.0,542,0,0,0,10
4,14,11727.997887821619,837.7141348444013,0.5011215999984415,True,31,299,86,72,1,joint,310023,14,9682.997887821624,264.0,1495.0,258.0,28.0,428,14,9,29,0
4,14,11282.24904225652,805.8749315897514,0.6537268999963999,True,31,299,45,31,1,joint_safe,310023,14,9360.249042256528,264.0,1495.0,135.0,28.0,428,14,9,29,13
4,15,9937.397553052711,662.4931702035141,0.26325940000242554,True,31,271,15,0,0,baseline,310024,15,8281.397553052713,226.0,1355.0,45.0,30.0,,,,,
4,15,10229.994489976196,681.9996326650797,0.29763570000068285,True,31,268,112,97,3,local,310024,15,8297.99448997619,226.0,1340.0,336.0,30.0,494,0,0,0,0
4,15,10625.656887588888,708.3771258392592,0.5907435999979498,True,31,270,132,117,4,route,310024,15,8629.65688758889,220.0,1350.0,396.0,30.0,575,0,0,0,0
4,15,9754.858959962305,650.3239306641536,0.9001868000050308,True,31,269,58,43,4,safe,310024,15,7985.8589599623065,220.0,1345.0,174.0,30.0,563,0,0,0,11
4,15,10813.549040700667,720.9032693800444,0.4014891999977408,True,31,294,106,91,3,joint,310024,15,8736.54904070067,259.0,1470.0,318.0,30.0,385,15,11,36,0
4,15,11427.500076954373,761.8333384636248,0.9045483000081731,True,31,293,229,214,3,joint_safe,310024,15,8986.500076954379,259.0,1465.0,687.0,30.0,365,15,11,36,12
4,16,6485.587200701021,405.3492000438138,0.21927479999430943,True,14,189,16,0,0,baseline,310025,16,5299.587200701019,161.0,945.0,48.0,32.0,,,,,
4,16,6340.788844557899,396.2993027848687,0.4508258999994723,True,14,194,64,48,2,local,310025,16,4985.788844557905,161.0,970.0,192.0,32.0,593,0,0,0,0
4,16,5249.104894630558,328.0690559144099,0.7104536000115331,True,9,141,47,31,1,route,310025,16,4256.104894630559,115.0,705.0,141.0,32.0,561,0,0,0,0
4,16,5250.475153860609,328.15469711628805,0.8394626999943284,True,9,143,64,48,2,safe,310025,16,4196.47515386061,115.0,715.0,192.0,32.0,603,0,0,0,14
4,16,9257.105213507926,578.5690758442454,0.5214913000090746,True,19,222,144,128,4,joint,310025,16,7493.105213507926,190.0,1110.0,432.0,32.0,558,16,11,34,0
4,16,9045.8295489282,565.3643468080126,1.058671000006143,True,19,222,168,152,4,joint_safe,310025,16,7209.829548928202,190.0,1110.0,504.0,32.0,559,16,11,34,12
4,16,8586.331953337236,536.6457470835772,0.23803970000881236,True,19,193,31,15,1,baseline,310026,16,7341.33195333724,155.0,965.0,93.0,32.0,,,,,
4,16,6604.219692893395,412.7637308058372,0.4105764999985695,True,12,177,58,42,2,local,310026,16,5369.219692893394,144.0,885.0,174.0,32.0,618,0,0,0,0
4,16,6775.677312338091,423.4798320211307,0.5953834000101779,True,10,136,145,129,3,route,310026,16,5521.677312338089,107.0,680.0,435.0,32.0,602,0,0,0,0
4,16,6299.792337398033,393.73702108737706,0.923950500000501,True,10,137,112,96,3,safe,310026,16,5139.792337398031,107.0,685.0,336.0,32.0,614,0,0,0,13
4,16,10438.597969310895,652.4123730819309,0.5338378999877023,True,28,263,105,89,2,joint,310026,16,8548.597969310893,228.0,1315.0,315.0,32.0,477,16,7,25,0
4,16,9002.7826534868,562.673915842925,0.7580808000057004,True,26,250,26,10,1,joint_safe,310026,16,7426.782653486797,216.0,1250.0,78.0,32.0,488,16,7,27,15
4,11,9878.257435685813,898.0234032441648,0.14607539999997243,True,31,351,22,11,1,baseline,310027,11,7724.257435685815,311.0,1755.0,66.0,22.0,,,,,
4,11,10105.654003178988,918.6958184708171,0.2927468000125373,True,31,393,14,3,1,local,310027,11,7730.654003178987,346.0,1965.0,42.0,22.0,437,0,0,0,0
