problem,cleared,virtual_time_s,mean_time_s,program_time_s,complete,stations_visited,measure,clear,failed_clear,fallback,strategy,seed,total,move_s,switch_s,measure_s,optical_s,laser_s,candidate_evaluations,deferred_targets,forced_targets,opportunistic_measures,safe_clear_points
3,16,4883.9597863410545,305.2474866463159,0.2632731000048807,True,7,113,16,0,0,safe,310026,16,4140.959786341055,98.0,565.0,48.0,32.0,431,0,0,0,15
3,16,4600.865989213904,287.554124325869,0.3059817000030307,True,7,120,16,0,0,joint,310026,16,3811.865989213904,109.0,600.0,48.0,32.0,385,16,3,20,0
3,16,4583.328320681207,286.4580200425754,0.29269200000271667,True,7,120,16,0,0,joint_safe,310026,16,3794.3283206812066,109.0,600.0,48.0,32.0,385,16,3,20,15
3,11,3741.63783710587,340.1488942823518,0.1896227999968687,True,7,108,11,0,0,baseline,310027,11,3053.63783710587,93.0,540.0,33.0,22.0,,,,,
3,11,3636.2274688898146,330.5661335354377,0.18533220000972506,True,7,104,11,0,0,local,310027,11,2968.227468889814,93.0,520.0,33.0,22.0,294,0,0,0,0
3,11,3939.916196522615,358.17419968387406,0.2009033000067575,True,7,108,11,0,0,route,310027,11,3247.916196522615,97.0,540.0,33.0,22.0,294,0,0,0,0
3,11,3911.6339218227586,355.60308380206897,0.1971034000016516,True,7,109,11,0,0,safe,310027,11,3214.633921822759,97.0,545.0,33.0,22.0,306,0,0,0,10
3,11,3612.5391645669843,328.4126513242713,0.22182629999588244,True,7,117,11,0,0,joint,310027,11,2863.539164566984,109.0,585.0,33.0,22.0,260,11,4,14,0
3,11,3614.325372670865,328.57503387916955,0.19554760000028182,True,7,117,11,0,0,joint_safe,310027,11,2865.325372670865,109.0,585.0,33.0,22.0,260,11,4,14,11
3,13,4271.704894744652,328.59268421112705,0.19622890000755433,True,7,107,13,0,0,baseline,310028,13,3576.7048947446524,95.0,535.0,39.0,26.0,,,,,
3,13,4037.506189039496,310.5773991568843,0.2300017000088701,True,7,108,13,0,0,local,310028,13,3337.5061890394954,95.0,540.0,39.0,26.0,352,0,0,0,0
3,13,4164.523385382797,320.3479527217536,0.23043709999183193,True,7,99,13,0,0,route,310028,13,3514.5233853827967,90.0,495.0,39.0,26.0,316,0,0,0,0
3,13,4136.50551751438,318.19273211649073,0.22875410001142882,True,7,100,13,0,0,safe,310028,13,3481.50551751438,90.0,500.0,39.0,26.0,328,0,0,0,13
3,13,3915.073998114341,301.1595383164878,0.2122036999935517,True,7,108,13,0,0,joint,310028,13,3211.07399811434,99.0,540.0,39.0,26.0,317,13,1,9,0
3,13,3883.1057956987133,298.70044582297794,0.204836199991405,True,7,108,13,0,0,joint_safe,310028,13,3179.1057956987133,99.0,540.0,39.0,26.0,317,13,1,9,13
3,15,5075.761555643986,338.38410370959906,0.24581510000280105,True,7,114,15,0,0,baseline,310029,15,4338.761555643986,92.0,570.0,45.0,30.0,,,,,
3,15,4855.635451136344,323.7090300757563,0.2597813999891514,True,7,106,15,0,0,local,310029,15,4158.635451136344,92.0,530.0,45.0,30.0,396,0,0,0,0
3,15,4438.065284271596,295.87101895143974,0.26414550001209136,True,7,104,15,0,0,route,310029,15,3752.065284271597,91.0,520.0,45.0,30.0,396,0,0,0,0
3,15,4370.864236934515,291.3909491289677,0.3271297000028426,True,7,104,15,0,0,safe,310029,15,3684.864236934515,91.0,520.0,45.0,30.0,396,0,0,0,15
3,15,4368.651076679181,291.2434051119454,0.2982712000084575,True,7,122,15,0,0,joint,310029,15,3573.65107667918,110.0,610.0,45.0,30.0,376,15,7,15,0
3,15,4333.746622249568,288.91644148330454,0.2968069999915315,True,7,122,15,0,0,joint_safe,310029,15,3538.7466222495673,110.0,610.0,45.0,30.0,376,15,7,15,15
3,14,5213.5770899651125,372.3983635689366,0.2576712000009138,True,7,107,14,0,0,baseline,310030,14,4520.577089965114,88.0,535.0,42.0,28.0,,,,,
3,14,4381.972077158523,312.998005511323,0.2662105000053998,True,7,103,14,0,0,local,310030,14,3708.9720771585226,88.0,515.0,42.0,28.0,398,0,0,0,0
3,14,4929.852727464813,352.13233767605806,0.3432297999970615,True,7,108,14,0,0,route,310030,14,4226.852727464814,93.0,540.0,42.0,28.0,398,0,0,0,0
3,14,4916.29393471315,351.1638524795107,0.30136949999723583,True,7,109,14,0,0,safe,310030,14,4208.29393471315,93.0,545.0,42.0,28.0,410,0,0,0,14
3,14,4057.310893291499,289.8079209493928,0.3158870999905048,True,7,123,14,0,0,joint,310030,14,3258.310893291499,114.0,615.0,42.0,28.0,332,14,5,17,0
3,14,4033.342212489022,288.09587232064445,0.2567566999932751,True,7,123,14,0,0,joint_safe,310030,14,3234.3422124890226,114.0,615.0,42.0,28.0,332,14,5,17,14
3,14,5281.227065990889,377.23050471363496,0.23795949999475852,True,7,110,14,0,0,baseline,310031,14,4564.227065990889,97.0,550.0,42.0,28.0,,,,,
3,14,4794.02063219242,342.4300451566014,0.2413036999932956,True,7,107,14,0,0,local,310031,14,4092.0206321924193,97.0,535.0,42.0,28.0,350,0,0,0,0
3,14,4171.674669448778,297.9767621034842,0.26129610001225956,True,7,109,14,0,0,route,310031,14,3457.6746694487792,99.0,545.0,42.0,28.0,339,0,0,0,0
3,14,4125.563756867668,294.68312549054775,0.261135299995658,True,7,109,14,0,0,safe,310031,14,3411.563756867668,99.0,545.0,42.0,28.0,339,0,0,0,14
3,14,4702.515577659967,335.8939698328548,0.26782550000643823,True,7,117,14,0,0,joint,310031,14,3939.515577659967,108.0,585.0,42.0,28.0,329,14,4,17,0
3,14,4676.086787708875,334.00619912206247,0.25597060000291094,True,7,117,14,0,0,joint_safe,310031,14,3913.0867877088745,108.0,585.0,42.0,28.0,329,14,4,17,14
3,15,4486.086791181152,299.07245274541015,0.3227700999996159,True,7,99,15,0,0,baseline,310032,15,3834.0867911811524,82.0,495.0,45.0,30.0,,,,,
3,15,3806.7467615758273,253.7831174383885,0.31154209999658633,True,7,98,15,0,0,local,310032,15,3159.7467615758273,82.0,490.0,45.0,30.0,419,0,0,0,0
3,15,4116.19593401693,274.4130622677953,0.31601119998958893,True,7,97,15,0,0,route,310032,15,3474.195934016931,82.0,485.0,45.0,30.0,407,0,0,0,0
3,15,4090.075794870842,272.67171965805613,0.277506500002346,True,7,96,15,0,0,safe,310032,15,3453.075794870842,82.0,480.0,45.0,30.0,395,0,0,0,14
3,15,3974.7384018553457,264.9825601236897,0.3375070999900345,True,7,104,15,0,0,joint,310032,15,3286.738401855346,93.0,520.0,45.0,30.0,376,15,6,20,0
3,15,3958.210287937386,263.8806858624924,0.2859392999962438,True,7,104,15,0,0,joint_safe,310032,15,3270.210287937386,93.0,520.0,45.0,30.0,376,15,6,20,14
3,10,5180.543907406346,518.0543907406346,0.18557739999960177,True,7,113,10,0,0,baseline,310033,10,4472.543907406348,93.0,565.0,30.0,20.0,,,,,
3,10,4476.044556457681,447.6044556457681,0.2645029999985127,True,7,111,10,0,0,local,310033,10,3778.044556457681,93.0,555.0,30.0,20.0,343,0,0,0,0
3,10,4360.53103965722,436.053103965722,0.21838239999487996,True,7,104,10,0,0,route,310033,10,3700.531039657221,90.0,520.0,30.0,20.0,307,0,0,0,0
3,10,4353.021000391751,435.3021000391751,0.2269086000014795,True,7,104,10,0,0,safe,310033,10,3693.0210003917514,90.0,520.0,30.0,20.0,307,0,0,0,9
3,10,3327.905538562876,332.7905538562876,0.22021390000008978,True,7,115,10,0,0,joint,310033,10,2596.9055385628762,106.0,575.0,30.0,20.0,251,10,4,12,0
3,10,3323.717161094935,332.3717161094935,0.20351969999319408,True,7,115,10,0,0,joint_safe,310033,10,2592.717161094936,106.0,575.0,30.0,20.0,251,10,4,12,9
3,16,5871.923752897709,366.9952345561068,0.3089761000010185,True,7,108,16,0,0,baseline,310034,16,5163.923752897711,88.0,540.0,48.0,32.0,,,,,
3,16,4554.97171225981,284.68573201623815,0.34519629999704193,True,7,105,16,0,0,local,310034,16,3861.97171225981,88.0,525.0,48.0,32.0,466,0,0,0,0
3,16,4207.377599340098,262.9610999587561,0.29436050000367686,True,5,87,16,0,0,route,310034,16,3620.3775993400977,72.0,435.0,48.0,32.0,465,0,0,0,0
3,16,4166.712915314964,260.4195572071853,0.32844859999022447,True,5,86,16,0,0,safe,310034,16,3584.7129153149644,72.0,430.0,48.0,32.0,453,0,0,0,16
3,16,4125.223112588758,257.8264445367974,0.3181559999939054,True,7,118,16,0,0,joint,310034,16,3348.223112588759,107.0,590.0,48.0,32.0,399,16,7,15,0
3,16,4101.713857715584,256.357116107224,0.35587020000093617,True,7,118,16,0,0,joint_safe,310034,16,3324.7138577155833,107.0,590.0,48.0,32.0,399,16,7,15,16
3,14,4625.668662867748,330.4049044905534,0.2816132000007201,True,7,98,14,0,0,baseline,310035,14,3986.6686628677476,79.0,490.0,42.0,28.0,,,,,
3,14,4179.144449743435,298.5103178388168,0.2661155000096187,True,7,93,14,0,0,local,310035,14,3565.144449743435,79.0,465.0,42.0,28.0,396,0,0,0,0
3,14,4413.796817988986,315.27120128492754,0.2725194999948144,True,7,103,14,0,0,route,310035,14,3741.7968179889867,87.0,515.0,42.0,28.0,397,0,0,0,0
3,14,4389.542139960468,313.5387242828906,0.29910640000889543,True,7,103,14,0,0,safe,310035,14,3717.542139960468,87.0,515.0,42.0,28.0,397,0,0,0,12
3,14,4777.460101769846,341.2471501264176,0.2878299000003608,True,7,115,14,0,0,joint,310035,14,4029.4601017698465,103.0,575.0,42.0,28.0,375,14,4,15,0
3,14,4753.232561154953,339.5166115110681,0.31867950000741985,True,7,115,14,0,0,joint_safe,310035,14,4005.232561154954,103.0,575.0,42.0,28.0,375,14,4,15,14
3,11,4102.258476788904,372.9325887989913,0.1723991000035312,True,7,122,11,0,0,baseline,310036,11,3327.2584767889048,110.0,610.0,33.0,22.0,,,,,
3,11,3704.1593677797637,336.7417607072512,0.18503000000782777,True,7,119,11,0,0,local,310036,11,2944.159367779764,110.0,595.0,33.0,22.0,271,0,0,0,0
3,11,4065.3048859199675,369.5731714472698,0.2119288000103552,True,7,113,11,0,0,route,310036,11,3343.3048859199685,102.0,565.0,33.0,22.0,283,0,0,0,0
3,11,4061.0546914890015,369.18679013536376,0.20314710000820924,True,7,112,11,0,0,safe,310036,11,3344.0546914890024,102.0,560.0,33.0,22.0,271,0,0,0,11
3,11,4230.972937007082,384.6339033642802,0.19187010001041926,True,7,119,11,0,0,joint,310036,11,3470.972937007081,110.0,595.0,33.0,22.0,281,11,3,8,0
3,11,4212.89532611258,382.9904841920527,0.19194360000255983,True,7,119,11,0,0,joint_safe,310036,11,3452.895326112579,110.0,595.0,33.0,22.0,281,11,3,8,9
3,15,4883.895631508766,325.5930421005844,0.2998105000006035,True,7,98,15,0,0,baseline,310037,15,4234.895631508765,84.0,490.0,45.0,30.0,,,,,
3,15,4488.954715871693,299.26364772477956,0.250041199993575,True,7,95,15,0,0,local,310037,15,3854.954715871693,84.0,475.0,45.0,30.0,383,0,0,0,0
3,15,4420.439670886541,294.6959780591027,0.28685429999313783,True,7,97,15,0,0,route,310037,15,3776.43967088654,84.0,485.0,45.0,30.0,407,0,0,0,0
3,15,4398.668186401824,293.2445457601216,0.3067486999934772,True,7,97,15,0,0,safe,310037,15,3754.6681864018233,84.0,485.0,45.0,30.0,407,0,0,0,13
3,15,4291.7089946592005,286.11393297728006,0.28193280000414234,True,7,107,15,0,0,joint,310037,15,3585.7089946592005,96.0,535.0,45.0,30.0,395,15,0,8,0
3,15,4259.378700167375,283.95858001115835,0.30481430000509135,True,7,107,15,0,0,joint_safe,310037,15,3553.378700167376,96.0,535.0,45.0,30.0,395,15,0,8,13
3,10,3669.033068564921,366.9033068564921,0.17941730000893585,True,7,114,10,0,0,baseline,310038,10,2952.033068564921,97.0,570.0,30.0,20.0,,,,,
3,10,3390.68276225114,339.068276225114,0.19646420000935905,True,7,110,10,0,0,local,310038,10,2693.68276225114,97.0,550.0,30.0,20.0,272,0,0,0,0
3,10,3996.0058470113468,399.60058470113466,0.20570249999582302,True,7,112,10,0,0,route,310038,10,3286.0058470113477,100.0,560.0,30.0,20.0,272,0,0,0,0
3,10,4038.355538114468,403.8355538114468,0.19805300000007264,True,7,112,10,0,0,safe,310038,10,3328.355538114468,100.0,560.0,30.0,20.0,272,0,0,0,10
3,10,3695.8241299688257,369.58241299688257,0.15943119999428745,True,7,119,10,0,0,joint,310038,10,2938.824129968826,112.0,595.0,30.0,20.0,214,10,5,15,0
3,10,3685.9847260225024,368.59847260225024,0.16472580000117887,True,7,119,10,0,0,joint_safe,310038,10,2928.9847260225024,112.0,595.0,30.0,20.0,214,10,5,15,8
3,11,4325.28135381136,393.2073958010327,0.18251790000067558,True,7,113,11,0,0,baseline,310039,11,3606.2813538113587,99.0,565.0,33.0,22.0,,,,,
3,11,3894.695783213792,354.06325301943565,0.23831580000114627,True,7,113,11,0,0,local,310039,11,3175.695783213792,99.0,565.0,33.0,22.0,329,0,0,0,0
3,11,4374.334565052175,397.6667786411068,0.20694629999343306,True,7,106,11,0,0,route,310039,11,3697.3345650521755,92.0,530.0,33.0,22.0,317,0,0,0,0
3,11,4357.59534905443,396.1450317322209,0.204816799989203,True,7,106,11,0,0,safe,310039,11,3680.595349054431,92.0,530.0,33.0,22.0,317,0,0,0,9
3,11,4000.675381140238,363.69776192183986,0.2815048000047682,True,7,128,11,0,0,joint,310039,11,3191.675381140238,114.0,640.0,33.0,22.0,331,11,5,18,0
3,11,3978.271518323831,361.66104712034826,0.21597219999239314,True,7,127,11,0,0,joint_safe,310039,11,3174.271518323831,114.0,635.0,33.0,22.0,319,11,5,18,11
