absence_skipped_measurements,arm,candidate_evaluations,channels_certified_absent,clear,cleared,complete,coverage_sites_cancelled,deferred_targets,discovery_closed,discovery_closed_by_absence,failed_clear,fallback,forced_targets,laser_s,mean_time_s,measure,measure_s,move_s,normal_exit,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,reschedule_bursts,reschedule_fallbacks,reschedule_steps,rescheduled_targets,route_replans,safe_clear_points,seed,skipped_known_measurements,small_region_probes,small_region_successes,sources,stations_visited,switch_s,virtual_time_s,wall_s
0,step,26,0,21,11,True,0,11,0,0,10,1,0,22.0,585.9272885537647,317,1585.0,4483.200174091414,True,0,63.0,0,4,0.29267339999205433,0,1,15,8,44,6,3100253,82,5,4,11,25,292.0,6445.200174091412,0.3106707999977516
0,default,29,0,16,13,True,0,13,0,0,3,1,0,26.0,495.0590300523671,306,1530.0,4552.767390680771,True,0,48.0,2,4,0.3101028000091901,0,0,0,0,38,6,3100254,34,6,6,13,25,279.0,6435.767390680772,0.3275911999953678
0,noclosure,29,0,16,13,True,0,13,0,0,3,1,0,26.0,495.0590300523671,306,1530.0,4552.767390680771,True,0,48.0,2,4,0.3094213000003947,0,0,0,0,38,6,3100254,34,6,6,13,25,279.0,6435.767390680772,0.3277710000111256
0,step,0,0,17,13,True,0,13,0,0,4,1,0,26.0,485.7922135104774,295,1475.0,4491.2987756362045,True,0,51.0,0,4,0.26506329998665024,0,1,12,6,44,5,3100254,72,8,7,13,25,272.0,6315.298775636206,0.28190279999398626
0,default,26,0,28,15,True,0,15,0,0,13,2,0,30.0,414.4095410065152,257,1285.0,4585.143115097725,True,0,84.0,0,4,0.4564415999921039,0,0,0,0,40,4,3100255,65,9,9,15,25,232.0,6216.143115097728,0.47388279999722727
0,noclosure,26,0,28,15,True,0,15,0,0,13,2,0,30.0,414.4095410065152,257,1285.0,4585.143115097725,True,0,84.0,0,4,0.4557776000001468,0,0,0,0,40,4,3100255,65,9,9,15,25,232.0,6216.143115097728,0.4750363000057405
0,step,26,0,28,15,True,0,15,0,0,13,2,0,30.0,414.4095410065152,257,1285.0,4585.143115097725,True,0,84.0,0,4,0.461516199997277,0,2,11,5,45,4,3100255,65,9,9,15,25,232.0,6216.143115097728,0.4786388999928022
0,default,128,0,48,16,True,5,16,1,0,32,1,0,32.0,368.64126515194346,232,1160.0,4360.260242431097,True,0,144.0,1,4,0.44857279999996535,0,0,0,0,36,9,3100256,79,6,6,16,20,202.0,5898.260242431095,0.4653318000055151
0,noclosure,126,0,48,16,True,0,16,0,0,32,1,0,32.0,403.8679338332083,252,1260.0,4806.886941331335,True,0,144.0,0,4,0.4491103999898769,0,0,0,0,40,8,3100256,81,7,7,16,24,219.0,6461.886941331333,0.466603099994245
0,step,30,0,50,16,True,8,16,1,0,34,1,0,32.0,351.80256380270566,212,1060.0,4197.841020843291,True,0,150.0,0,4,0.38169850000122096,0,1,24,15,36,8,3100256,75,9,7,16,17,189.0,5628.841020843291,0.39983130000473466
0,default,40,0,15,15,True,0,15,0,0,0,0,0,30.0,408.5410010222536,277,1385.0,4418.115015333807,True,0,45.0,0,4,0.2051723999902606,0,0,0,0,40,8,3100257,92,7,7,15,25,250.0,6128.115015333804,0.22303520000423305
0,noclosure,40,0,15,15,True,0,15,0,0,0,0,0,30.0,408.5410010222536,277,1385.0,4418.115015333807,True,0,45.0,0,4,0.20243580000533257,0,0,0,0,40,8,3100257,92,7,7,15,25,250.0,6128.115015333804,0.21893460000865161
0,step,39,0,15,15,True,0,15,0,0,0,0,0,30.0,392.6056024837882,264,1320.0,4254.084037256822,True,0,45.0,0,4,0.21431049999955576,0,0,17,10,50,7,3100257,72,8,8,15,25,240.0,5889.084037256823,0.2311541999952169
0,default,86,0,13,13,True,0,13,0,0,0,0,0,26.0,493.22288348990116,367,1835.0,4170.897485368714,True,0,39.0,0,4,0.21477540000341833,0,0,0,0,38,9,3100258,32,4,4,13,25,341.0,6411.897485368715,0.2317410999967251
0,noclosure,86,0,13,13,True,0,13,0,0,0,0,0,26.0,493.22288348990116,367,1835.0,4170.897485368714,True,0,39.0,0,4,0.21017270001175348,0,0,0,0,38,9,3100258,32,4,4,13,25,341.0,6411.897485368715,0.22786459999042563
0,step,74,0,13,13,True,0,13,0,0,0,0,0,26.0,491.983327510914,365,1825.0,4164.783257641881,True,0,39.0,0,4,0.21275089999835473,0,0,17,9,47,8,3100258,32,5,5,13,25,341.0,6395.783257641882,0.23064680000243243
0,default,43,0,21,14,True,0,14,0,0,7,1,0,28.0,479.87937335539647,310,1550.0,4795.311226975554,True,0,63.0,0,4,0.19355740000901278,0,0,0,0,39,8,3100259,73,6,5,14,25,282.0,6718.31122697555,0.21242189999611583
0,noclosure,43,0,21,14,True,0,14,0,0,7,1,0,28.0,479.87937335539647,310,1550.0,4795.311226975554,True,0,63.0,0,4,0.19417309999698773,0,0,0,0,39,8,3100259,73,6,5,14,25,282.0,6718.31122697555,0.21255330000713002
0,step,14,0,21,14,True,0,14,0,0,7,1,0,28.0,473.1048627537861,309,1545.0,4703.468078553009,True,0,63.0,0,4,0.1789543000049889,0,1,16,8,47,7,3100259,73,7,6,14,25,284.0,6623.468078553005,0.19736290001310408
0,default,15,0,20,11,True,0,11,0,0,9,1,0,22.0,586.282125648169,308,1540.0,4541.103382129858,True,0,60.0,0,4,0.2754660999926273,0,0,0,0,36,5,3100260,43,5,5,11,25,286.0,6449.103382129859,0.2951448999956483
0,noclosure,15,0,20,11,True,0,11,0,0,9,1,0,22.0,586.282125648169,308,1540.0,4541.103382129858,True,0,60.0,0,4,0.26826229998550843,0,0,0,0,36,5,3100260,43,5,5,11,25,286.0,6449.103382129859,0.28656960000807885
0,step,0,0,20,11,True,0,11,0,0,9,1,0,22.0,567.3607032268886,297,1485.0,4397.967735495773,True,0,60.0,0,4,0.26752809999743477,0,1,13,7,43,5,3100260,30,5,5,11,25,276.0,6240.967735495775,0.286029500013683
0,default,53,0,15,12,True,0,12,0,0,3,0,0,24.0,543.4876870214239,299,1495.0,4685.852244257085,True,0,45.0,0,4,0.1748331999988295,0,0,0,0,37,10,3100261,51,5,2,12,25,272.0,6521.852244257087,0.1916400999907637
0,noclosure,53,0,15,12,True,0,12,0,0,3,0,0,24.0,543.4876870214239,299,1495.0,4685.852244257085,True,0,45.0,0,4,0.16853520000586286,0,0,0,0,37,10,3100261,51,5,2,12,25,272.0,6521.852244257087,0.18559819999791216
0,step,14,0,17,12,True,0,12,0,0,5,0,0,24.0,527.6171521991834,299,1495.0,4486.405826390201,True,0,51.0,0,4,0.1619654999958584,0,0,23,14,51,9,3100261,55,8,3,12,25,275.0,6331.405826390201,0.17832579999230802
0,default,67,0,12,12,True,0,12,0,0,0,0,0,24.0,532.1742172559157,323,1615.0,4412.090607070987,True,0,36.0,0,4,0.19814999999653082,0,0,0,0,37,10,3100262,37,2,2,12,25,299.0,6386.090607070988,0.21528059999400284
0,noclosure,67,0,12,12,True,0,12,0,0,0,0,0,24.0,532.1742172559157,323,1615.0,4412.090607070987,True,0,36.0,0,4,0.19067070000164676,0,0,0,0,37,10,3100262,37,2,2,12,25,299.0,6386.090607070988,0.20846370000799652
0,step,49,0,13,12,True,0,12,0,0,1,0,0,24.0,521.5519766523186,324,1620.0,4270.623719827822,True,0,39.0,0,4,0.1903561999934027,0,0,19,11,48,8,3100262,38,5,4,12,25,305.0,6258.623719827823,0.20766089999233373
0,default,66,0,11,11,True,0,11,0,0,0,0,0,22.0,605.991093244308,355,1775.0,4505.902025687388,True,0,33.0,0,4,0.17403759999433532,0,0,0,0,36,7,3100263,18,4,4,11,25,330.0,6665.902025687388,0.192815000002156
0,noclosure,66,0,11,11,True,0,11,0,0,0,0,0,22.0,605.991093244308,355,1775.0,4505.902025687388,True,0,33.0,0,4,0.1717540999961784,0,0,0,0,36,7,3100263,18,4,4,11,25,330.0,6665.902025687388,0.1884254000033252
0,step,0,0,11,11,True,0,11,0,0,0,0,0,22.0,570.1281469221756,346,1730.0,4158.40961614393,True,0,33.0,0,4,0.11886380000214558,0,0,12,6,42,6,3100263,24,5,5,11,25,328.0,6271.409616143931,0.13631119999627117
0,default,79,0,17,16,True,2,16,1,0,1,0,0,32.0,413.2656669520614,291,1455.0,4810.250671232984,True,0,51.0,0,4,0.24142330000177026,0,0,0,0,39,11,3100264,89,6,5,16,23,264.0,6612.250671232982,0.25890470000740606
0,noclosure,79,0,17,16,True,0,16,0,0,1,0,0,32.0,420.1215098810007,299,1495.0,4872.944158096013,True,0,51.0,0,4,0.2466392999922391,0,0,0,0,41,11,3100264,91,6,5,16,25,271.0,6721.944158096011,0.264157300000079
0,step,11,0,34,16,True,6,16,1,0,18,2,0,32.0,395.10254506884775,276,1380.0,4555.640721101561,True,0,102.0,0,4,0.4317114000004949,0,2,24,14,35,8,3100264,76,9,6,16,19,252.0,6321.640721101564,0.4484995000093477
0,default,82,0,14,12,True,0,12,0,0,2,0,0,24.0,538.5230652528336,327,1635.0,4463.276783034002,True,0,42.0,0,4,0.18670339998789132,0,0,0,0,37,7,3100265,53,7,5,12,25,298.0,6462.276783034003,0.20406119999825023
0,noclosure,82,0,14,12,True,0,12,0,0,2,0,0,24.0,538.5230652528336,327,1635.0,4463.276783034002,True,0,42.0,0,4,0.1882467999967048,0,0,0,0,37,7,3100265,53,7,5,12,25,298.0,6462.276783034003,0.20550850000290666
0,step,54,0,15,12,True,0,12,0,0,3,0,0,24.0,534.1743220875593,316,1580.0,4469.091865050715,True,0,45.0,0,4,0.18253660001209937,0,0,22,14,51,8,3100265,54,7,4,12,25,292.0,6410.091865050712,0.1993499999953201
0,default,117,0,12,12,True,0,12,0,0,0,0,0,24.0,557.8187399841244,335,1675.0,4652.824879809492,True,0,36.0,1,4,0.2399003000027733,0,0,0,0,37,10,3100266,58,2,2,12,25,306.0,6693.824879809493,0.25635650000185706
0,noclosure,117,0,12,12,True,0,12,0,0,0,0,0,24.0,557.8187399841244,335,1675.0,4652.824879809492,True,0,36.0,1,4,0.2369397000002209,0,0,0,0,37,10,3100266,58,2,2,12,25,306.0,6693.824879809493,0.25392390000342857
0,step,72,0,13,12,True,0,12,0,0,1,0,0,24.0,556.740685614072,332,1660.0,4651.888227368864,True,0,39.0,0,4,0.19793799999752082,0,0,18,11,48,7,3100266,58,6,5,12,25,306.0,6680.888227368864,0.21573009999701753
0,default,40,0,14,14,True,0,14,0,0,0,0,0,28.0,418.8764973064801,234,1170.0,4414.27096229072,True,0,42.0,0,4,0.17713589999766555,0,0,0,0,39,7,3100267,54,7,7,14,25,210.0,5864.270962290721,0.19392140000127256
0,noclosure,40,0,14,14,True,0,14,0,0,0,0,0,28.0,418.8764973064801,234,1170.0,4414.27096229072,True,0,42.0,0,4,0.17809780000243336,0,0,0,0,39,7,3100267,54,7,7,14,25,210.0,5864.270962290721,0.1957500999997137
0,step,35,0,14,14,True,0,14,0,0,0,0,0,28.0,407.23194788829176,231,1155.0,4270.247270436083,True,0,42.0,0,4,0.1842188000009628,0,0,13,8,47,5,3100267,64,9,9,14,25,206.0,5701.247270436084,0.20085649999964517
0,default,149,0,46,13,True,0,13,0,0,33,1,0,26.0,488.49670693192854,265,1325.0,4627.457190115073,True,0,138.0,1,4,0.43087859998922795,0,0,0,0,38,8,3100268,17,4,4,13,25,234.0,6350.457190115071,0.4477130000013858
0,noclosure,149,0,46,13,True,0,13,0,0,33,1,0,26.0,488.49670693192854,265,1325.0,4627.457190115073,True,0,138.0,1,4,0.433531500006211,0,0,0,0,38,8,3100268,17,4,4,13,25,234.0,6350.457190115071,0.450804899999639
0,step,65,0,47,13,True,0,13,0,0,34,1,0,26.0,485.67638633155127,267,1335.0,4569.793022310168,True,0,141.0,0,4,0.3684423999948194,0,1,18,11,49,6,3100268,31,7,6,13,25,242.0,6313.793022310167,0.3860763999982737
0,default,31,0,11,10,True,0,10,0,0,1,0,0,20.0,626.1904589202679,366,1830.0,4034.904589202677,True,0,33.0,1,4,0.16019610001239926,0,0,0,0,35,9,3100269,15,2,1,10,25,344.0,6261.90458920268,0.17883859999710694
0,noclosure,31,0,11,10,True,0,10,0,0,1,0,0,20.0,626.1904589202679,366,1830.0,4034.904589202677,True,0,33.0,1,4,0.16151350000291131,0,0,0,0,35,9,3100269,15,2,1,10,25,344.0,6261.90458920268,0.18072659999597818
0,step,28,0,11,10,True,0,10,0,0,1,0,0,20.0,624.9954191050066,365,1825.0,4027.9541910500634,True,0,33.0,0,4,0.15997890000289772,0,0,14,6,41,8,3100269,15,3,2,10,25,344.0,6249.954191050066,0.1767106000042986
0,default,46,0,14,13,True,0,13,0,0,1,0,0,26.0,486.346384719919,291,1455.0,4531.503001358947,True,0,42.0,1,4,0.19331750000128523,0,0,0,0,38,5,3100270,83,9,8,13,25,268.0,6322.503001358947,0.21056780000799336
0,noclosure,46,0,14,13,True,0,13,0,0,1,0,0,26.0,486.346384719919,291,1455.0,4531.503001358947,True,0,42.0,1,4,0.1915475999994669,0,0,0,0,38,5,3100270,83,9,8,13,25,268.0,6322.503001358947,0.20927830001164693
0,step,32,0,15,13,True,0,13,0,0,2,0,0,26.0,486.8091839604987,291,1455.0,4534.519391486483,True,0,45.0,1,4,0.19321480000508018,0,0,13,8,46,5,3100270,83,10,8,13,25,268.0,6328.519391486483,0.2100228000053903
0,default,29,0,13,13,True,0,13,0,0,0,0,0,26.0,460.53927597437263,267,1335.0,4343.010587666844,True,0,39.0,0,4,0.15943090000655502,0,0,0,0,38,8,3100271,48,5,5,13,25,244.0,5987.010587666844,0.1784443999931682
0,noclosure,29,0,13,13,True,0,13,0,0,0,0,0,26.0,460.53927597437263,267,1335.0,4343.010587666844,True,0,39.0,0,4,0.15838890000304673,0,0,0,0,38,8,3100271,48,5,5,13,25,244.0,5987.010587666844,0.17559610000171233
0,step,0,0,14,13,True,0,13,0,0,1,0,0,26.0,471.3468025891828,306,1530.0,4245.508433659377,True,0,42.0,0,4,0.14123610001115594,0,0,14,8,46,6,3100271,47,8,7,13,25,284.0,6127.508433659376,0.15824530000099912
0,default,102,0,13,13,True,0,13,0,0,0,0,0,26.0,478.40519240796664,308,1540.0,4331.267501303565,True,0,39.0,3,4,0.2615531000046758,0,0,0,0,38,11,3100272,39,2,2,13,25,283.0,6219.267501303566,0.2783168000023579
0,noclosure,102,0,13,13,True,0,13,0,0,0,0,0,26.0,478.40519240796664,308,1540.0,4331.267501303565,True,0,39.0,3,4,0.255789899994852,0,0,0,0,38,11,3100272,39,2,2,13,25,283.0,6219.267501303566,0.2725629999913508
0,step,40,0,13,13,True,0,13,0,0,0,0,0,26.0,459.4875794403885,304,1520.0,4103.338532725051,True,0,39.0,0,4,0.1878694000042742,0,0,19,11,48,8,3100272,40,5,5,13,25,285.0,5973.338532725051,0.20515310000337195
0,default,26,0,11,11,True,0,11,0,0,0,0,0,22.0,534.774498532074,315,1575.0,3961.5194838528123,True,0,33.0,0,4,0.14564960000279825,0,0,0,0,36,6,3100273,44,5,5,11,25,291.0,5882.519483852813,0.16377610000199638
0,noclosure,26,0,11,11,True,0,11,0,0,0,0,0,22.0,534.774498532074,315,1575.0,3961.5194838528123,True,0,33.0,0,4,0.1471432999969693,0,0,0,0,36,6,3100273,44,5,5,11,25,291.0,5882.519483852813,0.1644489999889629
0,step,26,0,11,11,True,0,11,0,0,0,0,0,22.0,534.774498532074,315,1575.0,3961.5194838528123,True,0,33.0,0,4,0.15310530000715517,0,0,11,5,41,6,3100273,44,5,5,11,25,291.0,5882.519483852813,0.1701273999933619
0,default,89,0,14,14,True,0,14,0,0,0,0,0,28.0,429.7801953056169,286,1430.0,4256.922734278639,True,0,42.0,1,4,0.23533179999503773,0,0,0,0,39,10,3100274,43,4,4,14,25,260.0,6016.922734278637,0.25335709999490064
0,noclosure,89,0,14,14,True,0,14,0,0,0,0,0,28.0,429.7801953056169,286,1430.0,4256.922734278639,True,0,42.0,1,4,0.23017739999340847,0,0,0,0,39,10,3100274,43,4,4,14,25,260.0,6016.922734278637,0.2469917999987956
0,step,28,0,14,14,True,0,14,0,0,0,0,0,28.0,407.55830124071946,282,1410.0,3966.8162173700734,True,0,42.0,0,4,0.19084169999405276,0,0,18,12,51,6,3100274,45,8,8,14,25,259.0,5705.816217370072,0.2079507000016747
0,default,29,0,15,14,True,0,14,0,0,1,0,0,28.0,464.45755639154623,292,1460.0,4704.405789481645,True,0,45.0,0,4,0.16439259999606293,0,0,0,0,39,6,3100275,35,9,8,14,25,265.0,6502.405789481647,0.18228470000030939
0,noclosure,29,0,15,14,True,0,14,0,0,1,0,0,28.0,464.45755639154623,292,1460.0,4704.405789481645,True,0,45.0,0,4,0.1658397999999579,0,0,0,0,39,6,3100275,35,9,8,14,25,265.0,6502.405789481647,0.18273410000256263
0,step,25,0,33,14,True,0,14,0,0,19,2,0,28.0,482.7706724568134,296,1480.0,4878.789414395387,True,0,99.0,1,4,0.4023678999947151,0,2,25,16,54,7,3100275,56,6,5,14,25,273.0,6758.789414395387,0.4190500999975484
0,default,13,0,13,11,True,0,11,0,0,2,0,0,22.0,519.3264798508883,269,1345.0,4061.5912783597723,True,0,39.0,0,4,0.12754309999581892,0,0,0,0,36,6,3100276,143,7,5,11,25,245.0,5712.591278359771,0.14485039999999572
0,noclosure,13,0,13,11,True,0,11,0,0,2,0,0,22.0,519.3264798508883,269,1345.0,4061.5912783597723,True,0,39.0,0,4,0.12992799999483395,0,0,0,0,36,6,3100276,143,7,5,11,25,245.0,5712.591278359771,0.147567700012587
0,step,13,0,13,11,True,0,11,0,0,2,0,0,22.0,519.3264798508883,269,1345.0,4061.5912783597723,True,0,39.0,0,4,0.1337226999894483,0,0,11,5,41,6,3100276,143,7,5,11,25,245.0,5712.591278359771,0.1509626000042772
0,default,43,0,48,13,True,0,13,0,0,35,1,0,26.0,531.7129418936215,340,1700.0,4724.268244617076,True,0,144.0,1,4,0.3019105999992462,0,0,0,0,38,7,3100277,64,8,5,13,25,318.0,6912.268244617079,0.3194755000004079
0,noclosure,43,0,48,13,True,0,13,0,0,35,1,0,26.0,531.7129418936215,340,1700.0,4724.268244617076,True,0,144.0,1,4,0.2996087999927113,0,0,0,0,38,7,3100277,64,8,5,13,25,318.0,6912.268244617079,0.3172813999990467
0,step,2,0,16,13,True,0,13,0,0,3,0,0,26.0,513.7639187831558,344,1720.0,4558.930944181026,True,0,48.0,1,4,0.16326590000244323,0,0,16,8,45,8,3100277,83,8,5,13,25,326.0,6678.930944181025,0.1798341999965487
0,default,55,0,12,11,True,0,11,0,0,1,0,0,22.0,580.2675686552169,308,1540.0,4501.943255207385,True,0,36.0,0,4,0.15309629999683239,0,0,0,0,36,4,3100278,54,8,7,11,25,283.0,6382.943255207386,0.16980119999789167
0,noclosure,55,0,12,11,True,0,11,0,0,1,0,0,22.0,580.2675686552169,308,1540.0,4501.943255207385,True,0,36.0,0,4,0.15461169999616686,0,0,0,0,36,4,3100278,54,8,7,11,25,283.0,6382.943255207386,0.17184889999043662
0,step,41,0,12,11,True,0,11,0,0,1,0,0,22.0,579.3366915766306,307,1535.0,4496.703607342936,True,0,36.0,0,4,0.15074560001085047,0,0,10,7,43,3,3100278,54,9,8,11,25,283.0,6372.703607342937,0.16775320000306237
0,default,34,0,15,15,True,0,15,0,0,0,0,0,30.0,432.3399254856439,279,1395.0,4764.098882284658,True,0,45.0,2,4,0.20574169998872094,0,0,0,0,40,9,3100279,88,6,6,15,25,251.0,6485.098882284658,0.22334820000105537
0,noclosure,34,0,15,15,True,0,15,0,0,0,0,0,30.0,432.3399254856439,279,1395.0,4764.098882284658,True,0,45.0,2,4,0.2129465999896638,0,0,0,0,40,9,3100279,88,6,6,15,25,251.0,6485.098882284658,0.23041260000900365
0,step,19,0,16,15,True,0,15,0,0,1,0,0,30.0,404.0493615058866,232,1160.0,4613.740422588298,True,0,48.0,1,4,0.20853940000233706,0,0,19,11,51,8,3100279,69,8,7,15,25,209.0,6060.740422588299,0.22605540000949986
0,default,0,0,31,13,True,0,13,0,0,18,2,0,26.0,507.9952000116225,306,1530.0,4670.937600151086,True,0,93.0,0,4,0.4288499999966007,0,0,0,0,38,4,3100280,57,7,7,13,25,284.0,6603.937600151093,0.44618299999274313
0,noclosure,0,0,31,13,True,0,13,0,0,18,2,0,26.0,507.9952000116225,306,1530.0,4670.937600151086,True,0,93.0,0,4,0.42968329999712296,0,0,0,0,38,4,3100280,57,7,7,13,25,284.0,6603.937600151093,0.4465582999982871
0,step,0,0,31,13,True,0,13,0,0,18,2,0,26.0,507.9952000116225,306,1530.0,4670.937600151086,True,0,93.0,0,4,0.42239569999219384,0,2,9,3,41,4,3100280,57,7,7,13,25,284.0,6603.937600151093,0.43936639999446925
0,default,53,0,12,12,True,0,12,0,0,0,0,0,24.0,516.3507723128099,281,1405.0,4483.20926775372,True,0,36.0,0,4,0.1733193999971263,0,0,0,0,37,6,3100281,37,6,6,12,25,248.0,6196.209267753718,0.19023389999347273
0,noclosure,53,0,12,12,True,0,12,0,0,0,0,0,24.0,516.3507723128099,281,1405.0,4483.20926775372,True,0,36.0,0,4,0.1727930000051856,0,0,0,0,37,6,3100281,37,6,6,12,25,248.0,6196.209267753718,0.18984249999630265
0,step,39,0,13,12,True,0,12,0,0,1,0,0,24.0,515.2846601407646,282,1410.0,4460.415921689177,True,0,39.0,0,4,0.17688149999594316,0,0,12,8,45,4,3100281,47,9,8,12,25,250.0,6183.415921689175,0.193987599996035
0,default,69,0,12,10,True,0,10,0,0,2,0,0,20.0,640.4878881078936,353,1765.0,4257.878881078936,True,0,36.0,0,4,0.18833590000576805,0,0,0,0,35,6,3100282,28,6,4,10,25,326.0,6404.878881078936,0.20566609999514185
0,noclosure,69,0,12,10,True,0,10,0,0,2,0,0,20.0,640.4878881078936,353,1765.0,4257.878881078936,True,0,36.0,0,4,0.182573100013542,0,0,0,0,35,6,3100282,28,6,4,10,25,326.0,6404.878881078936,0.20036839999374934
0,step,40,0,12,10,True,0,10,0,0,2,0,0,20.0,630.8274668782811,358,1790.0,4129.274668782811,True,0,36.0,0,4,0.16666519999853335,0,0,15,11,46,4,3100282,30,8,6,10,25,333.0,6308.274668782811,0.18549089999578428
0,default,140,0,16,16,True,5,16,1,0,0,0,0,32.0,377.73990774960726,242,1210.0,4543.838523993717,True,0,48.0,1,4,0.30636370000138413,0,0,0,0,36,9,3100283,63,7,7,16,20,210.0,6043.838523993716,0.3238590999972075
0,noclosure,109,0,16,16,True,0,16,0,0,0,0,0,32.0,404.47468438364524,265,1325.0,4835.594950138326,True,0,48.0,1,4,0.2672227000002749,0,0,0,0,41,8,3100283,72,8,8,16,25,231.0,6471.594950138324,0.28457249999337364
0,step,65,0,16,16,True,10,16,1,0,0,0,0,32.0,297.7522875074362,177,885.0,3643.036600118981,True,0,48.0,0,4,0.21635429999150801,0,0,17,10,25,7,3100283,83,9,9,16,15,156.0,4764.03660011898,0.23608960000274237
0,default,39,0,10,10,True,0,10,0,0,0,0,0,20.0,662.0012115492776,373,1865.0,4360.0121154927765,True,0,30.0,0,4,0.13756540000031237,0,0,0,0,35,6,3100284,44,4,4,10,25,345.0,6620.0121154927765,0.15450390000478365
0,noclosure,39,0,10,10,True,0,10,0,0,0,0,0,20.0,662.0012115492776,373,1865.0,4360.0121154927765,True,0,30.0,0,4,0.17043030000058934,0,0,0,0,35,6,3100284,44,4,4,10,25,345.0,6620.0121154927765,0.1886559000122361
0,step,53,0,10,10,True,0,10,0,0,0,0,0,20.0,634.1478805255244,316,1580.0,4423.478805255246,True,0,30.0,0,4,0.1734244000108447,0,0,15,8,43,7,3100284,52,3,3,10,25,288.0,6341.478805255245,0.19290949999412987
0,default,92,0,25,16,True,2,16,1,0,9,1,0,32.0,393.3287608212045,231,1155.0,4828.260173139275,True,0,75.0,3,4,0.4298849000042537,0,0,0,0,39,10,3100285,71,7,5,16,23,203.0,6293.260173139272,0.4471932000014931
0,noclosure,92,0,25,16,True,0,16,0,0,9,1,0,32.0,393.3287608212045,231,1155.0,4828.260173139275,True,0,75.0,3,4,0.4291952999919886,0,0,0,0,39,10,3100285,71,7,5,16,23,203.0,6293.260173139272,0.4467432000092231
0,step,105,0,27,16,True,9,16,1,0,11,1,0,32.0,343.83300109554233,218,1090.0,4106.328017528674,True,0,81.0,0,4,0.3919960000057472,0,1,22,15,27,6,3100285,74,13,9,16,16,192.0,5501.328017528677,0.41025910001189914
0,default,84,0,17,15,True,0,15,0,0,2,0,0,30.0,422.3675199764603,277,1385.0,4616.512799646903,True,0,51.0,1,4,0.2566074999922421,0,0,0,0,40,11,3100286,92,6,4,15,25,253.0,6335.512799646905,0.27439809999486897
0,noclosure,84,0,17,15,True,0,15,0,0,2,0,0,30.0,422.3675199764603,277,1385.0,4616.512799646903,True,0,51.0,1,4,0.25758889999997336,0,0,0,0,40,11,3100286,92,6,4,15,25,253.0,6335.512799646905,0.2755316999973729
0,step,39,0,22,15,True,0,15,0,0,7,1,0,30.0,436.9102209300052,290,1450.0,4734.65331395008,True,0,66.0,0,4,0.35687659999530297,0,1,19,10,48,8,3100286,91,10,6,15,25,273.0,6553.653313950078,0.37561339999956544
0,default,72,0,30,15,True,0,15,0,0,15,2,0,30.0,428.8233436618478,234,1170.0,4936.350154927717,True,0,90.0,1,4,0.5050817000010284,0,0,0,0,40,7,3100287,72,6,6,15,25,206.0,6432.350154927717,0.5223226999951294
0,noclosure,72,0,30,15,True,0,15,0,0,15,2,0,30.0,428.8233436618478,234,1170.0,4936.350154927717,True,0,90.0,1,4,0.5055973999988055,0,0,0,0,40,7,3100287,72,6,6,15,25,206.0,6432.350154927717,0.5225921999954153
0,step,35,0,30,15,True,0,15,0,0,15,2,0,30.0,417.0122236178247,230,1150.0,4778.18335426737,True,0,90.0,1,4,0.491473699992639,0,2,18,10,50,6,3100287,73,7,7,15,25,207.0,6255.18335426737,0.509670899991761
0,default,52,0,14,14,True,0,14,0,0,0,0,0,28.0,441.42024920788515,286,1430.0,4419.883488910393,True,0,42.0,0,4,0.18475410000246484,0,0,0,0,39,6,3100288,88,8,8,14,25,260.0,6179.883488910392,0.20248989999527112
0,noclosure,52,0,14,14,True,0,14,0,0,0,0,0,28.0,441.42024920788515,286,1430.0,4419.883488910393,True,0,42.0,0,4,0.18417910000425763,0,0,0,0,39,6,3100288,88,8,8,14,25,260.0,6179.883488910392,0.20158819999778643
0,step,48,0,14,14,True,0,14,0,0,0,0,0,28.0,446.2235409584604,289,1445.0,4470.129573418446,True,0,42.0,0,4,0.18209659999411087,0,0,13,7,46,6,3100288,88,8,8,14,25,262.0,6247.129573418445,0.2001281000120798
0,default,3,0,11,10,True,0,10,0,0,1,0,0,20.0,620.873258402431,316,1580.0,4284.732584024312,True,0,33.0,1,4,0.11035879999690223,0,0,0,0,35,7,3100289,45,4,3,10,25,291.0,6208.73258402431,0.12795720000576694
0,noclosure,3,0,11,10,True,0,10,0,0,1,0,0,20.0,620.873258402431,316,1580.0,4284.732584024312,True,0,33.0,1,4,0.11041580000892282,0,0,0,0,35,7,3100289,45,4,3,10,25,291.0,6208.73258402431,0.12800070000230335
0,step,13,0,11,10,True,0,10,0,0,1,0,0,20.0,616.6907042897566,317,1585.0,4234.9070428975665,True,0,33.0,0,4,0.1320045000029495,0,0,14,8,43,6,3100289,46,5,4,10,25,294.0,6166.907042897566,0.149578600001405
0,default,30,0,13,11,True,0,11,0,0,2,0,0,22.0,573.230235284779,329,1645.0,4294.532588132568,True,0,39.0,1,4,0.1603315999964252,0,0,0,0,36,5,3100290,42,8,6,11,25,305.0,6305.53258813257,0.17912860000797082
