problem,cleared,virtual_time_s,mean_time_s,program_time_s,complete,stations_visited,measure,clear,failed_clear,fallback,mode,seed,total,normal_exit,strategy,move_s,switch_s,measure_s,optical_s,laser_s,candidate_evaluations,deferred_targets,forced_targets,opportunistic_measures,safe_clear_points,belief_decisions,belief_unavailable,route_decisions,planning_time_s
4,13,10559.81610139297,812.2935462609977,0.8624264999962179,True,31,291,70,57,2,route,720045,13,True,directional_layers_safe,8621.816101392975,247.0,1455.0,210.0,26.0,0,0,0,0,11,0,0,30,0.0
4,13,11558.456898280116,889.1120690984704,0.8819337999884738,True,31,297,29,16,1,belief,720045,13,True,directional_layers_safe,9716.456898280116,244.0,1485.0,87.0,26.0,0,0,0,0,12,38,0,0,0.572229099998367
4,13,10486.242668991654,806.6340514608964,0.5448929999984102,True,31,296,70,57,2,scan,720045,13,True,directional_layers_safe,8519.242668991657,251.0,1480.0,210.0,26.0,0,0,0,0,11,0,0,0,0.0
4,13,11637.672625821257,895.2055866016351,1.3225604000035673,True,31,326,19,6,1,combined,720045,13,True,directional_layers_safe,9647.672625821258,277.0,1630.0,57.0,26.0,0,0,0,0,12,35,0,29,0.5589922999497503
4,10,9848.679385344763,984.8679385344764,0.11427599999296945,True,31,382,10,0,0,original,720046,10,True,,,,,,,,,,,,,,,
4,10,10464.465473407767,1046.4465473407768,0.10531439998885617,True,31,377,10,0,0,reference,720046,10,True,directional_layers_safe,8193.465473407769,336.0,1885.0,30.0,20.0,0,0,0,0,10,,,,
4,10,10370.551229206087,1037.0551229206087,0.6123990999913076,True,31,389,10,0,0,route,720046,10,True,directional_layers_safe,8028.5512292060885,347.0,1945.0,30.0,20.0,0,0,0,0,10,0,0,30,0.0
4,10,10362.907217628352,1036.2907217628351,0.45794380000734236,True,31,373,10,0,0,belief,720046,10,True,directional_layers_safe,8111.907217628354,336.0,1865.0,30.0,20.0,0,0,0,0,10,21,0,0,0.34784430004947353
4,10,10464.465473407767,1046.4465473407768,0.10474199999589473,True,31,377,10,0,0,scan,720046,10,True,directional_layers_safe,8193.465473407769,336.0,1885.0,30.0,20.0,0,0,0,0,10,0,0,0,0.0
4,10,10212.092271140611,1021.2092271140612,0.9510331000055885,True,31,383,10,0,0,combined,720046,10,True,directional_layers_safe,7900.092271140614,347.0,1915.0,30.0,20.0,0,0,0,0,10,20,0,30,0.3370221000222955
4,15,10428.505427864919,695.2336951909946,0.20641600000089966,True,31,243,27,12,1,original,720047,15,True,,,,,,,,,,,,,,,
4,15,10043.513426578522,669.5675617719014,0.4693625000072643,True,31,242,26,11,2,reference,720047,15,True,directional_layers_safe,8528.513426578522,197.0,1210.0,78.0,30.0,0,0,0,0,13,,,,
4,15,10042.083137163503,669.4722091442335,0.789985000010347,True,31,241,26,11,2,route,720047,15,True,directional_layers_safe,8532.083137163509,197.0,1205.0,78.0,30.0,0,0,0,0,13,0,0,27,0.0
4,15,10333.624645162141,688.908309677476,0.9775346000096761,True,31,250,22,7,1,belief,720047,15,True,directional_layers_safe,8790.624645162141,197.0,1250.0,66.0,30.0,0,0,0,0,14,42,0,0,0.6598328999825753
4,15,10258.977620549307,683.9318413699538,0.5546331999939866,True,31,243,44,29,2,scan,720047,15,True,directional_layers_safe,8684.977620549309,197.0,1215.0,132.0,30.0,0,0,0,0,13,0,0,0,0.0
4,15,10348.672590188206,689.9115060125471,1.3386324000020977,True,31,250,22,7,1,combined,720047,15,True,directional_layers_safe,8805.67259018821,197.0,1250.0,66.0,30.0,0,0,0,0,14,42,0,27,0.6539113999606343
4,10,10658.981991475906,1065.8981991475907,0.1357787000015378,True,31,381,10,0,0,original,720048,10,True,,,,,,,,,,,,,,,
4,10,9909.884245316076,990.9884245316076,0.11153090000152588,True,31,372,10,0,0,reference,720048,10,True,directional_layers_safe,7665.884245316076,334.0,1860.0,30.0,20.0,0,0,0,0,10,,,,
4,10,9651.89760012948,965.189760012948,0.5759021999983815,True,31,368,10,0,0,route,720048,10,True,directional_layers_safe,7430.897600129477,331.0,1840.0,30.0,20.0,0,0,0,0,10,0,0,30,0.0
4,10,9798.444441019796,979.8444441019795,0.3847297000029357,True,31,367,10,0,0,belief,720048,10,True,directional_layers_safe,7579.444441019797,334.0,1835.0,30.0,20.0,0,0,0,0,10,18,0,0,0.27776769998308737
4,10,9909.884245316076,990.9884245316076,0.11124060000292957,True,31,372,10,0,0,scan,720048,10,True,directional_layers_safe,7665.884245316076,334.0,1860.0,30.0,20.0,0,0,0,0,10,0,0,0,0.0
4,10,9688.3776395102,968.83776395102,0.8610264000017196,True,31,365,10,0,0,combined,720048,10,True,directional_layers_safe,7482.377639510202,331.0,1825.0,30.0,20.0,0,0,0,0,10,19,0,30,0.29294840001966804
4,10,10581.407809701133,1058.1407809701134,0.13202460001048166,True,31,373,10,0,0,original,720049,10,True,,,,,,,,,,,,,,,
4,10,9634.020882147977,963.4020882147977,0.0991912999888882,True,31,391,10,0,0,reference,720049,10,True,directional_layers_safe,7274.020882147978,355.0,1955.0,30.0,20.0,0,0,0,0,10,,,,
4,10,9750.691717531292,975.0691717531292,0.6368819000053918,True,31,422,10,0,0,route,720049,10,True,directional_layers_safe,7206.691717531296,384.0,2110.0,30.0,20.0,0,0,0,0,10,0,0,30,0.0
4,10,9640.468160631664,964.0468160631665,0.43555200000992045,True,31,391,10,0,0,belief,720049,10,True,directional_layers_safe,7280.468160631665,355.0,1955.0,30.0,20.0,0,0,0,0,10,21,0,0,0.3239122999657411
4,10,9634.020882147977,963.4020882147977,0.10013099999923725,True,31,391,10,0,0,scan,720049,10,True,directional_layers_safe,7274.020882147978,355.0,1955.0,30.0,20.0,0,0,0,0,10,0,0,0,0.0
4,10,9744.254320674894,974.4254320674894,0.9821924999996554,True,31,423,10,0,0,combined,720049,10,True,directional_layers_safe,7195.254320674898,384.0,2115.0,30.0,20.0,0,0,0,0,10,23,0,30,0.33978059998480603
4,14,10977.868801046327,784.1334857890233,0.17698279999603983,True,31,330,25,11,1,original,720050,14,True,,,,,,,,,,,,,,,
4,14,10314.567714375831,736.7548367411308,0.3273524000105681,True,31,286,91,77,2,reference,720050,14,True,directional_layers_safe,8340.567714375864,243.0,1430.0,273.0,28.0,0,0,0,0,12,,,,
4,14,9582.169442187575,684.4406744419696,0.6523736999952234,True,31,281,17,3,1,route,720050,14,True,directional_layers_safe,7860.169442187579,238.0,1405.0,51.0,28.0,0,0,0,0,13,0,0,31,0.0
4,14,9817.693194578978,701.2637996127842,0.6352103000099305,True,31,284,23,9,1,belief,720050,14,True,directional_layers_safe,8057.693194578977,243.0,1420.0,69.0,28.0,0,0,0,0,13,28,1,0,0.4319839999952819
4,14,9879.523690777152,705.6802636269394,0.4120118000137154,True,31,286,31,17,2,scan,720050,14,True,directional_layers_safe,8085.523690777153,243.0,1430.0,93.0,28.0,0,0,0,0,12,0,0,0,0.0
4,14,9609.626888525096,686.4019206089354,1.0448670000041602,True,31,278,14,0,0,combined,720050,14,True,directional_layers_safe,7911.626888525099,238.0,1390.0,42.0,28.0,0,0,0,0,14,29,0,31,0.4824804000236327
4,14,10731.656393392896,766.5468852423497,0.2207258999987971,True,31,317,14,0,0,original,720051,14,True,,,,,,,,,,,,,,,
4,14,10154.502324652422,725.3215946180301,0.32962960000440944,True,31,282,20,6,1,reference,720051,14,True,directional_layers_safe,8422.502324652423,234.0,1410.0,60.0,28.0,0,0,0,0,13,,,,
4,14,10109.628546269283,722.1163247335202,0.5551564000052167,True,31,282,14,0,0,route,720051,14,True,directional_layers_safe,8395.628546269285,234.0,1410.0,42.0,28.0,0,0,0,0,14,0,0,29,0.0
4,14,10057.156424156461,718.3683160111758,0.696305499994196,True,31,278,14,0,0,belief,720051,14,True,directional_layers_safe,8363.156424156463,234.0,1390.0,42.0,28.0,0,0,0,0,14,32,0,0,0.5311807000543922
4,14,10154.502324652422,725.3215946180301,0.3783045000018319,True,31,282,20,6,1,scan,720051,14,True,directional_layers_safe,8422.502324652423,234.0,1410.0,60.0,28.0,0,0,0,0,13,0,0,0,0.0
4,14,10158.823089788953,725.630220699211,1.1127348000009079,True,31,280,14,0,0,combined,720051,14,True,directional_layers_safe,8454.823089788955,234.0,1400.0,42.0,28.0,0,0,0,0,14,34,0,29,0.5522892000153661
4,14,11070.19673972651,790.7283385518937,0.2504948000132572,True,31,302,19,5,1,original,720052,14,True,,,,,,,,,,,,,,,
4,14,9918.01428925557,708.4295920896836,0.3335069000022486,True,31,259,30,16,1,reference,720052,14,True,directional_layers_safe,8289.01428925557,216.0,1295.0,90.0,28.0,0,0,0,0,13,,,,
4,14,9349.744937696683,667.8389241211917,0.6934387000073912,True,31,255,30,16,1,route,720052,14,True,directional_layers_safe,7744.744937696682,212.0,1275.0,90.0,28.0,0,0,0,0,13,0,0,29,0.0
4,14,10180.232483341057,727.1594630957898,0.9135337000043364,True,31,265,28,14,1,belief,720052,14,True,directional_layers_safe,8527.232483341057,216.0,1325.0,84.0,28.0,0,0,0,0,13,37,0,0,0.5833773000049405
4,14,9918.01428925557,708.4295920896836,0.3629524999996647,True,31,259,30,16,1,scan,720052,14,True,directional_layers_safe,8289.01428925557,216.0,1295.0,90.0,28.0,0,0,0,0,13,0,0,0,0.0
4,14,9572.886686540094,683.7776204671496,1.3292570999910822,True,31,261,18,4,1,combined,720052,14,True,directional_layers_safe,7973.886686540096,212.0,1305.0,54.0,28.0,0,0,0,0,13,37,0,29,0.5896623999869917
4,11,10447.203243888212,949.7457494443829,0.14173199998913333,True,31,363,11,0,0,original,720053,11,True,,,,,,,,,,,,,,,
4,11,9289.381606060222,844.4892369145656,0.11626159999286756,True,31,352,11,0,0,reference,720053,11,True,directional_layers_safe,7157.3816060602185,317.0,1760.0,33.0,22.0,0,0,0,0,11,,,,
4,11,9385.879296608337,853.2617542371215,0.6041815000062343,True,31,371,11,0,0,route,720053,11,True,directional_layers_safe,7140.879296608341,335.0,1855.0,33.0,22.0,0,0,0,0,11,0,0,31,0.0
4,11,9693.77674157658,881.2524310524163,0.5316173999890452,True,31,358,11,0,0,belief,720053,11,True,directional_layers_safe,7531.776741576578,317.0,1790.0,33.0,22.0,0,0,0,0,11,28,0,0,0.4047061999735888
4,11,9289.381606060222,844.4892369145656,0.1157593999960227,True,31,352,11,0,0,scan,720053,11,True,directional_layers_safe,7157.3816060602185,317.0,1760.0,33.0,22.0,0,0,0,0,11,0,0,0,0.0
4,11,9796.63786422562,890.6034422023291,1.0325496000004932,True,31,377,11,0,0,combined,720053,11,True,directional_layers_safe,7521.637864225622,335.0,1885.0,33.0,22.0,0,0,0,0,11,28,0,31,0.4229907000117237
4,10,11183.36054901182,1118.336054901182,0.14543189998948947,True,31,422,20,10,1,original,720054,10,True,,,,,,,,,,,,,,,
4,10,9812.344181290091,981.2344181290091,0.27691120000963565,True,31,380,18,8,1,reference,720054,10,True,directional_layers_safe,7494.344181290092,344.0,1900.0,54.0,20.0,0,0,0,0,9,,,,
4,10,9397.667186429378,939.7667186429378,0.7725483999965945,True,31,386,18,8,1,route,720054,10,True,directional_layers_safe,7045.667186429376,348.0,1930.0,54.0,20.0,0,0,0,0,9,0,0,29,0.0
4,10,10056.852801946363,1005.6852801946363,0.6227202000009129,True,31,382,20,10,1,belief,720054,10,True,directional_layers_safe,7722.852801946366,344.0,1910.0,60.0,20.0,0,0,0,0,9,22,1,0,0.3462891000090167
4,10,10941.811620792336,1094.1811620792337,0.31901880000077654,True,31,380,112,102,1,scan,720054,10,True,directional_layers_safe,8341.811620792338,344.0,1900.0,336.0,20.0,0,0,0,0,9,0,0,0,0.0
4,10,9556.577788387816,955.6577788387816,1.2192667000053916,True,31,390,11,1,1,combined,720054,10,True,directional_layers_safe,7205.5777883878145,348.0,1950.0,33.0,20.0,0,0,0,0,9,25,0,29,0.39396600001782645
4,15,10762.875266582809,717.5250177721872,0.22657359999720939,True,31,253,15,0,0,original,720055,15,True,,,,,,,,,,,,,,,
4,15,10226.536157476941,681.7690771651294,0.3218055000033928,True,31,247,54,39,1,reference,720055,15,True,directional_layers_safe,8599.53615747694,200.0,1235.0,162.0,30.0,0,0,0,0,14,,,,
4,15,10044.195143181065,669.6130095454043,0.5074382000020705,True,31,242,15,0,0,route,720055,15,True,directional_layers_safe,8567.195143181068,192.0,1210.0,45.0,30.0,0,0,0,0,15,0,0,29,0.0
4,15,9529.687662562927,635.3125108375284,0.693094199988991,True,31,240,15,0,0,belief,720055,15,True,directional_layers_safe,8061.687662562927,193.0,1200.0,45.0,30.0,0,0,0,0,15,35,0,0,0.5393119000073057
4,15,10381.701340915117,692.1134227276744,0.36599269999715034,True,31,247,54,39,1,scan,720055,15,True,directional_layers_safe,8754.701340915117,200.0,1235.0,162.0,30.0,0,0,0,0,14,0,0,0,0.0
4,15,9529.687662563021,635.3125108375348,1.0655931999936001,True,31,240,15,0,0,combined,720055,15,True,directional_layers_safe,8061.687662563025,193.0,1200.0,45.0,30.0,0,0,0,0,15,35,0,29,0.5410387000156334
4,13,10905.288921354533,838.8683785657333,0.1770297000039136,True,31,354,13,0,0,original,720056,13,True,,,,,,,,,,,,,,,
4,13,9802.394653909647,754.0303579930497,0.3109049999911804,True,31,295,56,43,1,reference,720056,13,True,directional_layers_safe,7880.394653909649,253.0,1475.0,168.0,26.0,0,0,0,0,12,,,,
4,13,9744.684846199156,749.5911420153196,0.7102534000005107,True,31,303,56,43,1,route,720056,13,True,directional_layers_safe,7774.684846199158,261.0,1515.0,168.0,26.0,0,0,0,0,12,0,0,29,0.0
4,13,9668.07900566329,743.6983850510223,0.6874723999935668,True,31,294,13,0,0,belief,720056,13,True,directional_layers_safe,7880.079005663291,253.0,1470.0,39.0,26.0,0,0,0,0,13,29,0,0,0.5277168000757229
4,13,9802.394653909647,754.0303579930497,0.3548854999971809,True,31,295,56,43,1,scan,720056,13,True,directional_layers_safe,7880.394653909649,253.0,1475.0,168.0,26.0,0,0,0,0,12,0,0,0,0.0
4,13,9670.044973633978,743.8496133564598,1.0594419999979436,True,31,302,13,0,0,combined,720056,13,True,directional_layers_safe,7834.044973633979,261.0,1510.0,39.0,26.0,0,0,0,0,13,28,0,29,0.4919300000037765
4,13,10824.585594415661,832.6604303396663,0.19516490001115017,True,31,294,22,9,1,original,720057,13,True,,,,,,,,,,,,,,,
4,13,10492.503072626332,807.1156209712564,0.3121372000023257,True,31,283,25,12,1,reference,720057,13,True,directional_layers_safe,8738.503072626332,238.0,1415.0,75.0,26.0,0,0,0,0,12,,,,
4,13,10353.41341918833,796.4164168606408,0.684844699993846,True,31,283,25,12,1,route,720057,13,True,directional_layers_safe,8599.413419188333,238.0,1415.0,75.0,26.0,0,0,0,0,12,0,0,29,0.0
4,13,10711.563110806599,823.9663931389691,0.8721810999995796,True,31,287,23,10,1,belief,720057,13,True,directional_layers_safe,8943.5631108066,238.0,1435.0,69.0,26.0,0,0,0,0,12,36,0,0,0.5579560999904061
4,13,10492.503072626332,807.1156209712564,0.35362620001251344,True,31,283,25,12,1,scan,720057,13,True,directional_layers_safe,8738.503072626332,238.0,1415.0,75.0,26.0,0,0,0,0,12,0,0,0,0.0
4,13,10572.473457368596,813.2671890283535,1.2943282000051113,True,31,287,23,10,1,combined,720057,13,True,directional_layers_safe,8804.473457368602,238.0,1435.0,69.0,26.0,0,0,0,0,12,36,0,29,0.5653535000019474
4,16,8032.29576366253,502.0184852289081,0.2326518999907421,True,21,201,31,15,1,original,720058,16,True,,,,,,,,,,,,,,,
4,16,5834.756546650255,364.6722841656409,0.16808610000589397,True,12,143,16,0,0,reference,720058,16,True,directional_layers_safe,4924.756546650256,115.0,715.0,48.0,32.0,0,0,0,0,16,,,,
4,16,6415.95367409369,400.99710463085563,0.46175689999654423,True,14,170,16,0,0,route,720058,16,True,directional_layers_safe,5346.953674093689,139.0,850.0,48.0,32.0,0,0,0,0,16,0,0,14,0.0
4,16,6293.400053527912,393.3375033454945,0.7310033999965526,True,12,161,16,0,0,belief,720058,16,True,directional_layers_safe,5271.400053527911,137.0,805.0,48.0,32.0,0,0,0,0,16,34,0,0,0.5759247000678442
4,16,5834.756546650255,364.6722841656409,0.15884180000284687,True,12,143,16,0,0,scan,720058,16,True,directional_layers_safe,4924.756546650256,115.0,715.0,48.0,32.0,0,0,0,0,16,0,0,0,0.0
4,16,6293.400053527912,393.3375033454945,1.0166121999936877,True,12,161,16,0,0,combined,720058,16,True,directional_layers_safe,5271.400053527911,137.0,805.0,48.0,32.0,0,0,0,0,16,34,0,12,0.582215999966138
4,11,10500.163713824682,954.5603376204257,0.12981650000438094,True,31,385,11,0,0,original,720059,11,True,,,,,,,,,,,,,,,
4,11,9309.95463809265,846.3595125538773,0.307254200000898,True,31,361,16,5,2,reference,720059,11,True,directional_layers_safe,7113.95463809265,321.0,1805.0,48.0,22.0,0,0,0,0,9,,,,
4,11,9449.044291530885,859.0040265028077,0.7883502000040608,True,31,361,16,5,2,route,720059,11,True,directional_layers_safe,7253.044291530888,321.0,1805.0,48.0,22.0,0,0,0,0,9,0,0,30,0.0
4,11,9231.707759016406,839.2461599105824,0.5363464999973075,True,31,362,11,0,0,belief,720059,11,True,directional_layers_safe,7045.707759016406,321.0,1810.0,33.0,22.0,0,0,0,0,11,28,0,0,0.41363420002744533
4,11,9309.95463809265,846.3595125538773,0.35273959999904037,True,31,361,16,5,2,scan,720059,11,True,directional_layers_safe,7113.95463809265,321.0,1805.0,48.0,22.0,0,0,0,0,9,0,0,0,0.0
4,11,9370.797412454644,851.8906738595131,0.9983517000073334,True,31,362,11,0,0,combined,720059,11,True,directional_layers_safe,7184.7974124546445,321.0,1810.0,33.0,22.0,0,0,0,0,11,28,0,30,0.4102625999948941
